episode,reward,success,runtime_sec,grad_norm
1,0.029999999999999975,0,0.0023248999495990574,0.13122088322775544
2,1.23,1,0.0019223999697715044,1.5586964108175074
3,0.22999999999999998,0,0.0014328000252135098,0.1275575409975677
4,0.12999999999999998,0,0.0016339999856427312,0.18820260498485955
5,1.3,1,0.001530699955765158,1.4569915759192265
6,-0.12000000000000002,0,0.001496999990195036,0.8118758721791538
7,0.12999999999999998,0,0.00136009999550879,0.21458407976128616
8,0.029999999999999975,0,0.0012937999563291669,0.38366737428679737
9,-0.17000000000000004,0,0.0015552000259049237,0.2743007437500249
10,-0.07000000000000003,0,0.002069299982395023,0.18349886952245734
11,-0.37000000000000005,0,0.0015592999989166856,0.7425226725630072
12,-0.62,0,0.0013340999721549451,1.3081588910773156
13,-0.07000000000000003,0,0.0017409000429324806,0.14146438646068432
14,-0.9200000000000002,0,0.0018090000376105309,1.8174390814698358
15,-0.6200000000000001,0,0.0014558000257238746,0.715403874244368
16,1.03,1,0.001424900023266673,1.5335380903662283
17,0.23,0,0.0015619999612681568,0.23301702313704942
18,1.2,1,0.001274299982469529,0.8314744240229892
19,1.3,1,0.0014102000277489424,0.885586358741326
20,1.27,1,0.001095400017220527,0.6574913768365607
