episode,reward,success,runtime_sec,grad_norm
1,1.3,1,0.09737889998359606,0.4781544750984096
2,0.08999999999999997,0,0.1597631999757141,0.4781544750984096
3,1.19,1,0.15704810002353042,0.4781544750984096
4,1.27,1,0.1623198000015691,0.4781544750984096
5,1.27,1,0.08007290004752576,0.21408446878199353
6,1.27,1,0.08086490002460778,0.21408446878199353
7,1.3,1,0.10068309999769554,0.21408446878199353
8,1.26,1,0.2163971999543719,0.21408446878199353
9,1.19,1,0.1859802000108175,0.13326671389123096
10,1.23,1,0.14923159999307245,0.13326671389123096
11,1.03,1,0.12357529997825623,0.13326671389123096
12,-0.4100000000000001,0,0.26017940003657714,0.13326671389123096
13,1.19,1,0.2318059999961406,0.5391354118247172
14,1.19,1,0.17030800000065938,0.5391354118247172
15,0.08999999999999997,0,0.16609260003315285,0.5391354118247172
16,0.08999999999999997,0,0.2812713000457734,0.5391354118247172
17,1.27,1,0.08382490003714338,0.11453616764719941
18,1.27,1,0.08345739997457713,0.11453616764719941
19,1.3,1,0.10067569999955595,0.11453616764719941
20,1.3,1,0.22575129999313504,0.11453616764719941
21,1.19,1,0.15521040000021458,0.3347093746658139
22,-0.11000000000000004,0,0.15751589997671545,0.3347093746658139
23,1.23,1,0.11745990003691986,0.3347093746658139
24,1.23,1,0.24230390001321211,0.3347093746658139
25,1.23,1,0.11923070001648739,0.16438853563452793
26,1.3,1,0.0997992999618873,0.16438853563452793
27,1.27,1,0.08293899998534471,0.16438853563452793
28,1.26,1,0.24554540001554415,0.16438853563452793
29,1.27,1,0.08422339998651296,0.31423632881552865
30,0.09,0,0.15818719996605068,0.31423632881552865
31,1.3,1,0.10850510001182556,0.31423632881552865
32,1.27,1,0.16448019997915253,0.31423632881552865
33,0.08999999999999997,0,0.15112210001097992,0.1868439695504598
34,1.27,1,0.08582209999440238,0.1868439695504598
35,1.27,1,0.08158779999939725,0.1868439695504598
36,1.26,1,0.22748429997591302,0.1868439695504598
37,1.3,1,0.09788389998720959,0.3441361381933908
38,0.08999999999999997,0,0.15236110001569614,0.3441361381933908
39,-0.11000000000000004,0,0.15663530002348125,0.3441361381933908
40,0.76,1,0.21809989999746904,0.3441361381933908
