episode,reward,success,runtime_sec,grad_norm
1,-0.6200000000000001,0,0.00274389999685809,0.8761166743689247
2,-0.07000000000000003,0,0.0026003000093623996,0.5427782568582352
3,0.12999999999999998,0,0.0023634000099264085,0.15835175073074675
4,1.27,1,0.001832999987527728,1.1650606426574541
5,1.23,1,0.002660400001332164,2.682831233705048
6,0.12999999999999998,0,0.00228899996727705,0.5927761655336656
7,1.23,1,0.002816899970639497,2.312038433812004
8,0.12999999999999998,0,0.002537699998356402,0.4877117553455592
9,-0.6200000000000001,0,0.002711899986024946,3.375938898689036
10,0.12999999999999998,0,0.0029272999963723123,0.1946298678257303
11,-0.17000000000000004,0,0.0020992999779991806,0.46507076558842725
12,0.12999999999999998,0,0.0027412999770604074,0.36854630465757904
13,0.12999999999999998,0,0.0026784000219777226,0.40704582923976557
14,-0.17000000000000004,0,0.0023662999738007784,0.6419528396469188
15,0.12999999999999998,0,0.002734700043220073,0.14749913307210347
16,0.12999999999999998,0,0.0019728000042960048,0.202882314027856
17,1.3,1,0.0011517999810166657,1.4249281260698594
18,0.12999999999999998,0,0.0014414999750442803,0.8166282716260403
19,1.27,1,0.0011342000216245651,0.9086263380849502
20,1.2,1,0.0011883999686688185,0.7887841673808784
