episode,reward,success,runtime_sec,grad_norm
1,-0.07000000000000003,0,0.003306000027805567,0.30210275437947975
2,-0.6200000000000001,0,0.002347000001464039,0.731348355884668
3,1.03,1,0.0027734999894164503,1.6170186961507667
4,0.02999999999999997,0,0.0033516999683342874,0.25754949705877606
5,0.12999999999999998,0,0.0028196999919600785,0.1997096562721937
6,0.23,0,0.0025118000339716673,0.2872762115855856
7,1.23,1,0.0021544000483117998,3.1364175973277457
8,0.029999999999999975,0,0.0025517999893054366,0.33291288894598314
9,1.3,1,0.002341399958822876,2.0473101886008838
10,-0.37000000000000005,0,0.00196020002476871,0.4442144817247071
11,0.12999999999999998,0,0.001408000010997057,0.704301590680901
12,1.27,1,0.0012819000403396785,1.4474675649823805
13,1.23,1,0.0024913999950513244,2.036128097788892
14,0.22999999999999998,0,0.0015425999881699681,0.25015335178677106
15,-0.8700000000000001,0,0.0018482999876141548,1.1192592487600768
16,-0.8200000000000001,0,0.0017848999705165625,2.0131339628851794
17,1.27,1,0.0009560000034980476,0.7947128506682488
18,1.27,1,0.0009122000192292035,0.6024427232429397
19,0.23,0,0.0012521999888122082,0.21200378292065047
20,1.03,1,0.0018379000248387456,0.7835253756081264
