episode,reward,success,runtime_sec,grad_norm
1,1.16,1,0.41554070002166554,0.8188546494157849
2,0.18999999999999997,0,0.37770869996165857,0.8188546494157849
3,0.19,0,0.2633682999876328,0.21013534071776208
4,1.27,1,0.28193140000803396,0.21013534071776208
5,1.19,1,0.25354669999796897,0.5819446380491821
6,1.27,1,0.2628238999750465,0.5819446380491821
7,1.3,1,0.16834500001277775,0.22163053305941025
8,0.99,1,0.6165542000089772,0.22163053305941025
9,-0.4100000000000001,0,0.33135250001214445,0.38844480173710616
10,1.19,1,0.45711140002822503,0.38844480173710616
11,0.18999999999999997,0,0.2715239000390284,0.20796599676595515
12,-0.010000000000000037,0,0.3720649000024423,0.20796599676595515
13,1.3,1,0.1808653000043705,0.22609290972287063
14,1.3,1,0.27120919997105375,0.22609290972287063
15,-0.21000000000000005,0,0.256180000025779,0.7761790871978456
16,1.16,1,0.3921617000014521,0.7761790871978456
17,1.03,1,0.200378300040029,0.4721688387246813
18,1.26,1,0.40353830001549795,0.4721688387246813
19,-0.4100000000000001,0,0.25444119999883696,0.31792910845030936
20,0.08999999999999997,0,0.44366739998804405,0.31792910845030936
