episode,reward,success,runtime_sec,grad_norm
1,1.23,1,0.11658049997640774,0.6844765128892614
2,1.26,1,0.20877299999119714,0.6844765128892614
3,1.26,1,0.14532900002086535,1.032250662117294
4,1.26,1,0.22084610001184046,1.032250662117294
5,1.27,1,0.08574010001029819,0.36697429729823405
6,1.27,1,0.14085780002642423,0.36697429729823405
7,0.08999999999999997,0,0.16985100001329556,0.36528152303767936
8,1.23,1,0.6203331000288017,0.36528152303767936
9,1.19,1,0.17158739996375516,0.3127527629261245
10,1.13,1,0.2251067000324838,0.3127527629261245
11,1.3,1,0.11271760001545772,0.31100120833491957
12,1.3,1,0.1536686000181362,0.31100120833491957
13,0.09,0,0.18203000002540648,0.8156784025375362
14,1.2,1,0.18261279998114333,0.8156784025375362
15,1.27,1,0.09201139997458085,0.050681146300457974
16,1.03,1,0.21325000002980232,0.050681146300457974
17,1.27,1,0.0833112999680452,0.2748564024910386
18,1.03,1,0.21190110000316054,0.2748564024910386
19,1.23,1,0.12322269997093827,0.10510825727942613
20,1.23,1,0.19672369997715577,0.10510825727942613
