episode,reward,success,runtime_sec,grad_norm
1,0.09,0,2.413905900029931,0.2960378230560659
2,1.26,1,1.4860595999634825,0.2960378230560659
3,-0.010000000000000037,0,1.547983700002078,0.2960378230560659
4,1.3,1,1.9700740000116639,0.2960378230560659
5,-0.010000000000000037,0,1.665102900005877,0.5234788146517189
6,1.16,1,1.3291750000207685,0.5234788146517189
7,1.23,1,1.2105194999603555,0.5234788146517189
8,0.08999999999999997,0,2.9305748000042513,0.5234788146517189
9,1.27,1,0.8830585000105202,0.16021931217731228
10,0.19,0,1.5428214999847114,0.16021931217731228
11,1.3,1,1.010716799995862,0.16021931217731228
12,1.27,1,2.3486035999958403,0.16021931217731228
13,1.23,1,1.211345900024753,0.28041984634803974
14,1.03,1,1.1583599000005051,0.28041984634803974
15,-0.31000000000000005,0,1.5420970999985002,0.28041984634803974
16,1.27,1,2.3091392000205815,0.28041984634803974
17,1.26,1,1.3210229000542313,0.22880681291803884
18,1.19,1,1.8425015000393614,0.22880681291803884
19,1.23,1,1.715718100022059,0.22880681291803884
20,1.19,1,3.4039657000103034,0.22880681291803884
21,1.3,1,0.9647441999986768,0.08992320907526018
22,1.03,1,1.2247591000050306,0.08992320907526018
23,1.27,1,0.8881612000404857,0.08992320907526018
24,1.26,1,2.861812799994368,0.08992320907526018
25,1.3,1,1.0280379999894649,0.16446458609610118
26,1.2,1,0.956951999978628,0.16446458609610118
27,1.27,1,0.9052399999927729,0.16446458609610118
28,-0.010000000000000009,0,2.836453599971719,0.16446458609610118
29,0.08999999999999997,0,1.5623383999918588,1.3081460323986442
30,1.09,1,1.5524033000110649,1.3081460323986442
31,0.08999999999999997,0,1.6347367000416853,1.3081460323986442
32,0.19,0,2.9514927999698557,1.3081460323986442
33,1.19,1,1.58544759999495,0.11703114918214037
34,1.3,1,1.069536600029096,0.11703114918214037
35,0.99,1,1.624919600028079,0.11703114918214037
36,1.27,1,2.6372266999678686,0.11703114918214037
37,1.16,1,1.4692328000091948,0.10379281257819974
38,1.27,1,0.8060845999862067,0.10379281257819974
39,1.26,1,1.3905122999567538,0.10379281257819974
40,1.23,1,2.7530037999968044,0.10379281257819974
