episode,reward,success,runtime_sec,grad_norm
1,0.08999999999999997,0,0.3946820999844931,0.19359054434479664
2,1.26,1,0.2381613000179641,0.19359054434479664
3,-0.010000000000000037,0,0.278013099974487,0.19359054434479664
4,1.3,1,0.7733593999873847,0.19359054434479664
5,-0.010000000000000037,0,0.33303739997791126,0.23415519162049314
6,1.16,1,0.2724999000201933,0.23415519162049314
7,1.23,1,0.2402142999926582,0.23415519162049314
8,0.08999999999999997,0,0.6907803999492899,0.23415519162049314
9,1.27,1,0.14495799998985603,0.14118066435370338
10,0.19,0,0.3479972999775782,0.14118066435370338
11,1.3,1,0.17527479998534545,0.14118066435370338
12,1.27,1,0.4174652000074275,0.14118066435370338
13,1.23,1,0.21523370000068098,0.2646182659192134
14,1.03,1,0.21892390004359186,0.2646182659192134
15,-0.31000000000000005,0,0.275526000012178,0.2646182659192134
16,1.2,1,0.5399692999781109,0.2646182659192134
17,1.23,1,0.20974820002447814,0.09732548048635843
18,1.19,1,0.2660337000270374,0.09732548048635843
19,1.23,1,0.2161793999839574,0.09732548048635843
20,1.19,1,0.5677313999622129,0.09732548048635843
21,1.3,1,0.1762983999797143,0.0726354703160611
22,1.03,1,0.300687899987679,0.0726354703160611
23,1.27,1,0.16543019999517128,0.0726354703160611
24,1.26,1,0.6123309999820776,0.0726354703160611
25,1.3,1,0.19329359999392182,0.07827693776921274
26,1.2,1,0.18712459999369457,0.07827693776921274
27,1.27,1,0.1492621999932453,0.07827693776921274
28,-0.010000000000000009,0,0.5914939000504091,0.07827693776921274
29,0.08999999999999997,0,0.27730140002677217,0.6694563177963628
30,-0.11000000000000004,0,0.2791262000100687,0.6694563177963628
31,0.08999999999999997,0,0.2904881999711506,0.6694563177963628
32,0.19,0,0.548179599980358,0.6694563177963628
33,-0.11000000000000004,0,0.3546840000199154,0.3884961590819003
34,1.3,1,0.17659119999734685,0.3884961590819003
35,0.99,1,0.27321449998999014,0.3884961590819003
36,1.27,1,0.4262149999849498,0.3884961590819003
37,0.08999999999999997,0,0.30311340000480413,0.4388655084480846
38,1.27,1,0.14882160001434386,0.4388655084480846
39,1.3,1,0.17736979998880997,0.4388655084480846
40,0.08999999999999997,0,0.6253895999980159,0.4388655084480846
