episode,reward,success,runtime_sec,grad_norm
1,-0.6200000000000001,0,0.003137799969408661,0.8761166743689247
2,-0.07000000000000003,0,0.002344599983189255,0.5427782568582352
3,0.12999999999999998,0,0.002378900011535734,0.15835175073074675
4,1.27,1,0.0017639999859966338,1.1650606426574541
5,1.23,1,0.00286979996599257,2.682831233705048
6,0.12999999999999998,0,0.005102399969473481,0.5927761655336656
7,1.23,1,0.0028504999936558306,2.312038433812004
8,1.27,1,0.002066599961835891,1.6953214875488927
9,-0.8200000000000001,0,0.0023410000139847398,3.3607380580922332
10,-0.5700000000000001,0,0.0019466999801807106,2.4548903146089
11,1.23,1,0.002086400054395199,1.249496367144322
12,1.03,1,0.0013813000405207276,1.349196246468425
13,0.23,0,0.0017015000339597464,0.6727584453583942
14,1.27,1,0.0014732999843545258,0.825534931012103
15,1.3,1,0.00162390002515167,2.8210021667083676
16,1.3,1,0.0016775999683886766,0.8868983046675866
17,1.2,1,0.001221399987116456,0.4213280118941372
18,1.27,1,0.000981000019237399,0.25539829463627733
19,1.27,1,0.0015178000321611762,0.18132103734384922
20,0.22999999999999998,0,0.00236169999698177,0.4062656607589659
