episode,reward,success,runtime_sec,grad_norm
1,-0.6200000000000001,0,0.0027705999673344195,0.8761166743689247
2,-0.07000000000000003,0,0.002729400002863258,0.5427782568582352
3,0.12999999999999998,0,0.0022904000361450016,0.15835175073074675
4,1.27,1,0.0017874999903142452,1.1650606426574541
5,1.23,1,0.002769000013358891,2.682831233705048
6,0.12999999999999998,0,0.0026003000093623996,0.5927761655336656
7,1.23,1,0.0027307000127620995,2.312038433812004
8,1.27,1,0.001602599979378283,1.6953214875488927
9,-0.8200000000000001,0,0.0022822999744676054,3.3607380580922332
10,-0.5700000000000001,0,0.0026508999872021377,2.4548903146089
11,1.23,1,0.00256459997035563,1.249496367144322
12,1.03,1,0.002505499986000359,1.349196246468425
13,0.23,0,0.0030587000073865056,0.6727584453583942
14,1.27,1,0.0011347999679856002,0.825534931012103
15,1.3,1,0.0011777000036090612,2.8210021667083676
16,1.3,1,0.001130899996496737,0.8868983046675866
17,1.2,1,0.0011463999981060624,0.4213280118941372
18,1.27,1,0.0010278999689035118,0.25539829463627733
19,1.27,1,0.0010560000082477927,0.18132103734384922
20,0.22999999999999998,0,0.0012238000053912401,0.4062656607589659
