episode,reward,success,runtime_sec,grad_norm
1,1.23,1,0.13371180003741756,0.25787888915601753
2,0.23,0,0.19945980003103614,0.25787888915601753
3,-0.07000000000000003,0,0.1346188999596052,0.33817352699197495
4,0.02999999999999997,0,0.1987712000263855,0.33817352699197495
5,1.3,1,0.11290880001615733,0.661209387951609
6,1.3,1,0.20047599996905774,0.661209387951609
7,0.12999999999999998,0,0.21086320001631975,0.2758720479643653
8,1.27,1,0.3856095999944955,0.2758720479643653
9,-0.07000000000000003,0,0.14253340003779158,1.849820363221711
10,-0.37000000000000005,0,0.20866010000463575,1.849820363221711
11,-0.07000000000000003,0,0.13036619999911636,0.47299651064094556
12,1.3,1,0.16717889998108149,0.47299651064094556
13,0.13,0,0.13437129999510944,0.41384104948690753
14,1.27,1,0.1472197999828495,0.41384104948690753
15,0.12999999999999998,0,0.1317327999859117,0.8925007640035573
16,1.03,1,0.22145509999245405,0.8925007640035573
17,0.22999999999999998,0,0.13525390002178028,0.9299245912326711
18,1.23,1,0.21706719999201596,0.9299245912326711
19,0.13,0,0.12592130003031343,0.16915050195485812
20,1.3,1,0.16941999999107793,0.16915050195485812
