episode,reward,success,runtime_sec,grad_norm
1,1.23,1,0.3263169000274502,0.24182600479571442
2,0.23,0,0.3095511000137776,0.24182600479571442
3,-0.07000000000000003,0,0.19804780004778877,0.22401964019930598
4,0.02999999999999997,0,0.7076237000292167,0.22401964019930598
5,1.3,1,0.18090229999506846,0.5883753761809588
6,1.3,1,0.31253940000897273,0.5883753761809588
7,0.12999999999999998,0,0.21302369999466464,0.15368603578045703
8,1.27,1,0.28301459999056533,0.15368603578045703
9,-0.07000000000000003,0,0.206674299959559,0.30525115549485365
10,-0.37000000000000005,0,0.33826470002532005,0.30525115549485365
11,-0.07000000000000003,0,0.20554999995511025,0.6300382380904548
12,1.23,1,0.30107119999593124,0.6300382380904548
13,0.12999999999999998,0,0.2143270000233315,0.18822691403965988
14,0.12999999999999998,0,0.30382200004532933,0.18822691403965988
15,1.2,1,0.16662809997797012,0.3714722713652213
16,1.3,1,0.3130411000456661,0.3714722713652213
17,1.03,1,0.2000114000402391,0.5985069167923117
18,1.2,1,0.3885393999516964,0.5985069167923117
19,0.13,0,0.20186430000467226,0.04274928572214984
20,1.3,1,0.300762599974405,0.04274928572214984
