episode,reward,success,runtime_sec,grad_norm
1,1.23,1,0.10908090003067628,1.036909506794131
2,1.26,1,0.13383979996433482,1.036909506794131
3,1.26,1,0.13662380003370345,1.036909506794131
4,1.26,1,0.2898657000041567,1.036909506794131
5,1.27,1,0.07968070002971217,0.3573916481104686
6,1.27,1,0.07728430000133812,0.3573916481104686
7,0.08999999999999997,0,0.16642700001830235,0.3573916481104686
8,1.23,1,0.25864129996625707,0.3573916481104686
9,1.23,1,0.20886820001760498,0.300170786500825
10,1.09,1,0.1574652999988757,0.300170786500825
11,1.3,1,0.10507260001031682,0.300170786500825
12,1.3,1,0.20410810003522784,0.300170786500825
13,0.19,0,0.17186559998663142,0.349715554896725
14,1.2,1,0.10818559996550903,0.349715554896725
15,1.27,1,0.08705070003634319,0.349715554896725
16,1.03,1,0.20999669999582693,0.349715554896725
17,1.2,1,0.10089659999357536,0.17109084208817368
18,1.3,1,0.10155369999120012,0.17109084208817368
19,1.3,1,0.10449559998232871,0.17109084208817368
20,1.27,1,0.17449190001934767,0.17109084208817368
21,1.26,1,0.14054399996530265,0.30350757016392993
22,1.03,1,0.11939820001134649,0.30350757016392993
23,0.19,0,0.15401589998509735,0.30350757016392993
24,1.19,1,0.23878670000704005,0.30350757016392993
25,1.3,1,0.09743129997514188,0.33626809978431993
26,-0.010000000000000009,0,0.15324349998263642,0.33626809978431993
27,1.3,1,0.10218049999093637,0.33626809978431993
28,1.3,1,0.2045642000157386,0.33626809978431993
29,1.23,1,0.11470130004454404,0.08626658584631565
30,1.27,1,0.07960429997183383,0.08626658584631565
31,1.19,1,0.15078549995087087,0.08626658584631565
32,1.27,1,0.1909760999842547,0.08626658584631565
33,1.27,1,0.08186510001542047,0.05863611510799451
34,1.27,1,0.07786289998330176,0.05863611510799451
35,1.26,1,0.13536720001138747,0.05863611510799451
36,1.19,1,0.2563405999680981,0.05863611510799451
37,0.19,0,0.16112519998569041,0.2983500799145835
38,1.27,1,0.07820779999019578,0.2983500799145835
39,1.23,1,0.11779839999508113,0.2983500799145835
40,1.23,1,0.21126369998091832,0.2983500799145835
