episode,reward,success,runtime_sec,grad_norm
1,1.23,1,1.2485395999974571,0.5258774983515961
2,1.26,1,1.293464899994433,0.5258774983515961
3,0.19,0,1.4322361000231467,0.5258774983515961
4,1.03,1,2.2851266999496147,0.5258774983515961
5,1.19,1,1.3173046000301838,0.36876865919407686
6,1.27,1,0.6939369999454357,0.36876865919407686
7,1.3,1,0.8748981000389904,0.36876865919407686
8,0.18999999999999997,0,2.513766000047326,0.36876865919407686
9,-0.21000000000000005,0,1.3056827000109479,0.340960971460684
10,0.19,0,1.3068044999963604,0.340960971460684
11,0.18999999999999997,0,1.3054464000160806,0.340960971460684
12,-0.010000000000000037,0,2.569431199983228,0.340960971460684
13,1.3,1,0.8479870000155643,0.7684952944691043
14,1.3,1,0.8383094999589957,0.7684952944691043
15,1.16,1,1.1938745999941602,0.7684952944691043
16,1.19,1,2.7206058999872766,0.7684952944691043
17,0.19,0,1.3086291000363417,0.1601495980782299
18,1.3,1,0.8411114999908023,0.1601495980782299
19,-0.4100000000000001,0,1.304283100005705,0.1601495980782299
20,0.08999999999999997,0,2.869036699994467,0.1601495980782299
21,0.08999999999999997,0,1.4004698999924585,0.42022576431970016
22,0.08999999999999997,0,1.3870114999590442,0.42022576431970016
23,-0.01000000000000003,0,1.3666639999719337,0.42022576431970016
24,-0.010000000000000037,0,2.4604315999895334,0.42022576431970016
25,1.27,1,0.6811809000209905,0.20648961449364678
26,1.23,1,1.0354233999969438,0.20648961449364678
27,1.23,1,1.002490899991244,0.20648961449364678
28,0.99,1,2.539181800035294,0.20648961449364678
29,1.3,1,0.8576169000007212,0.2764250278990421
30,1.19,1,1.311607199953869,0.2764250278990421
31,1.26,1,1.2192867000121623,0.2764250278990421
32,1.27,1,2.017351599992253,0.2764250278990421
33,-0.11000000000000004,0,1.3037373999832198,0.2451088722811726
34,0.19,0,1.2984182999935001,0.2451088722811726
35,0.08999999999999997,0,1.295103000011295,0.2451088722811726
36,1.27,1,1.938032900041435,0.2451088722811726
37,1.23,1,1.0441179999615997,0.3114211914684101
38,1.27,1,0.7614710999769159,0.3114211914684101
39,1.26,1,1.140029100002721,0.3114211914684101
40,1.27,1,2.033808499982115,0.3114211914684101
