episode,reward,success,runtime_sec,grad_norm
1,-1.36,0,0.003203700005542487,2.693103379785909
2,-0.36000000000000004,0,0.002202899951953441,0.405752003528739
3,-0.010000000000000037,0,0.0025807000347413123,0.17457156300960786
4,-0.8600000000000001,0,0.002704499987885356,1.0644418895220216
5,-0.5100000000000001,0,0.0021154999849386513,0.4083150685654309
6,-1.36,0,0.003022999968379736,2.2402666259397184
7,-0.010000000000000037,0,0.0025093999574892223,0.27354653390694095
8,-0.9100000000000001,0,0.002224199997726828,1.026694147684409
9,1.23,1,0.0035564000136218965,1.9207404836435693
10,1.09,1,0.002294600009918213,2.3690117408047757
11,-0.11000000000000004,0,0.0025210000458173454,0.36054008598455406
12,1.19,1,0.002190500032156706,1.348391736825707
13,-0.66,0,0.0022170000011101365,1.5416291559934838
14,0.08999999999999997,0,0.003208699985407293,0.24722737297021005
15,1.3,1,0.001763499982189387,1.4536394765144236
16,1.13,1,0.001601399970240891,1.2223782410116537
17,1.27,1,0.0011801000218838453,0.9085496185092684
18,1.19,1,0.0032238999847322702,1.2341807891588832
19,-0.11000000000000004,0,0.0019406999927014112,0.525842504598403
20,-0.01000000000000003,0,0.002577600011136383,0.9747351611167375
21,1.23,1,0.0021596000296995044,0.7301382533722471
22,1.16,1,0.0019058000179938972,0.6661740436919131
23,1.2,1,0.0011011000024154782,0.4397122587837545
24,-0.010000000000000037,0,0.003665400028694421,1.5179241456676924
25,-0.11000000000000004,0,0.0021357000223360956,0.9076447426298047
26,-0.21000000000000005,0,0.004851799982134253,0.5801298044099097
27,0.08999999999999997,0,0.003046400030143559,0.6422419682212999
28,0.99,1,0.0022250000038184226,0.8660885569847149
29,1.23,1,0.0028646999853663146,0.9224822685707905
30,1.27,1,0.0008155999821610749,0.431202406623949
31,1.19,1,0.001209900015965104,0.7193669273995191
32,0.18999999999999997,0,0.001679800043348223,1.407656558081827
33,1.26,1,0.0010607999865897,0.4521348054309613
34,1.27,1,0.0007013000431470573,0.28546024179297097
35,1.19,1,0.0011482000118121505,0.6705750855840064
36,1.3,1,0.000714500027243048,0.28036405729679215
37,1.16,1,0.0009508999646641314,0.4113951508441603
38,1.19,1,0.0013896999880671501,0.30664801815125575
39,1.26,1,0.0012387000024318695,0.47109365041708684
40,0.69,1,0.0012374999932944775,0.4735141743512
