episode,reward,success,runtime_sec,grad_norm
1,0.08999999999999997,0,1.037697100022342,0.43300119935942494
2,1.26,1,1.1030774000100791,0.43300119935942494
3,-0.010000000000000037,0,1.0122454999946058,0.4743639736882497
4,1.3,1,1.0322275999933481,0.4743639736882497
5,-0.010000000000000037,0,0.9091178000089712,0.32716904480502185
6,1.16,1,1.3835977000417188,0.32716904480502185
7,0.08999999999999997,0,0.825947700010147,0.4558864800721223
8,1.16,1,1.1692678999970667,0.4558864800721223
9,-0.11000000000000004,0,0.9117161000031047,0.4129680166960299
10,0.18999999999999997,0,1.303433099994436,0.4129680166960299
11,1.27,1,0.45887289999518543,0.33522282577937373
12,0.08999999999999997,0,1.3604844000074081,0.33522282577937373
13,0.19,0,0.9258103999891318,0.2082669166697519
14,1.19,1,1.3034712999942712,0.2082669166697519
15,0.19,0,0.8840027999831364,0.36772659708994404
16,0.08999999999999997,0,1.4482637000037357,0.36772659708994404
17,1.23,1,0.6656460999511182,0.39053937147090106
18,1.19,1,1.2838592000189237,0.39053937147090106
19,1.26,1,0.7247895000036806,0.6412937631808513
20,1.03,1,0.9422107000136748,0.6412937631808513
