episode,reward,success,runtime_sec,grad_norm
1,-1.36,0,0.0024117999710142612,2.693103379785909
2,-0.36000000000000004,0,0.0023067000438459218,0.405752003528739
3,-0.010000000000000037,0,0.0015261999797075987,0.17457156300960786
4,-0.8600000000000001,0,0.0014956000377424061,1.0644418895220216
5,-0.5100000000000001,0,0.0014823999954387546,0.4083150685654309
6,-1.36,0,0.0015435999957844615,2.2402666259397184
7,-0.010000000000000037,0,0.0016432999982498586,0.27354653390694095
8,-0.9100000000000001,0,0.0014844000106677413,1.026694147684409
9,1.23,1,0.0011454999912530184,1.9207404836435693
10,1.09,1,0.001466600049752742,2.3690117408047757
11,-0.11000000000000004,0,0.0017467000288888812,0.36054008598455406
12,1.19,1,0.0017309000249952078,1.348391736825707
13,-0.66,0,0.0016454000142402947,1.5416291559934838
14,0.08999999999999997,0,0.0016555999754928052,0.24722737297021005
15,1.3,1,0.0011670999811030924,1.4536394765144236
16,1.13,1,0.002252899983432144,1.2223782410116537
17,1.27,1,0.0012669999850913882,0.9085496185092684
18,1.19,1,0.002133200003299862,1.2341807891588832
19,-0.11000000000000004,0,0.00209199998062104,0.525842504598403
20,-0.01000000000000003,0,0.0020872000022791326,0.9747351611167375
21,1.23,1,0.0016546000260859728,0.7301382533722471
22,1.16,1,0.0018485999898985028,0.6661740436919131
23,1.2,1,0.0012744999839924276,0.4397122587837545
24,-0.010000000000000037,0,0.0018131000106222928,1.5179241456676924
25,-0.11000000000000004,0,0.002098800032399595,0.9076447426298047
26,-0.21000000000000005,0,0.0023270000237971544,0.5801298044099097
27,0.08999999999999997,0,0.0018047000048682094,0.6422419682212999
28,0.99,1,0.0017537999665364623,0.8660885569847149
29,1.23,1,0.00136900000507012,0.9224822685707905
30,1.27,1,0.0009775999933481216,0.431202406623949
31,1.19,1,0.0020491000032052398,0.7193669273995191
32,0.18999999999999997,0,0.0017161000287160277,1.407656558081827
33,1.26,1,0.001484300009906292,0.4521348054309613
34,1.27,1,0.000991599983535707,0.28546024179297097
35,1.19,1,0.0018694999744184315,0.6705750855840064
36,1.3,1,0.001134999969508499,0.28036405729679215
37,1.16,1,0.0014940999681130052,0.4113951508441603
38,1.19,1,0.0016870999825187027,0.30664801815125575
39,1.26,1,0.0014965999871492386,0.47109365041708684
40,0.69,1,0.0023618999985046685,0.4735141743512
