episode,reward,success,runtime_sec,grad_norm
1,-0.4100000000000001,0,0.0017686999635770917,1.0614740985637676
2,-0.010000000000000037,0,0.0019567999988794327,0.2716209447417484
3,-0.8600000000000001,0,0.0015573999844491482,1.4919132313600156
4,-0.4100000000000001,0,0.0015156000154092908,0.798594075029652
5,-1.1600000000000001,0,0.0014821999939158559,2.857954609186407
6,0.08999999999999997,0,0.0014929999597370625,0.2233736249381656
7,-0.11000000000000004,0,0.001595199981238693,0.2444477921228934
8,-0.010000000000000037,0,0.0015572999836876988,0.13607898401993615
9,-0.11000000000000004,0,0.00149940000846982,0.26439394487297363
10,-0.11000000000000004,0,0.0014742999919690192,0.37296537814028946
11,-0.010000000000000037,0,0.0017036999925039709,0.07093676239938704
12,-0.010000000000000037,0,0.0015687000122852623,0.12599393684339968
13,0.19,0,0.0014925000141374767,0.5718309094956888
14,-0.010000000000000037,0,0.001506200002040714,0.37195103369596466
15,-0.11000000000000004,0,0.001515100011602044,1.0172150151953199
16,0.09,0,0.0021487000049091876,0.22054312661021355
17,1.19,1,0.0015487000346183777,3.163482961074161
18,1.26,1,0.0013196999789215624,1.9006686978887175
19,1.26,1,0.001329899998381734,0.8619745740392292
20,0.19,0,0.0015625999658368528,1.226509905897394
21,1.27,1,0.000972100009676069,1.011110851864639
22,1.27,1,0.0008632999961264431,0.5383395572576025
23,1.3,1,0.0010058999760076404,0.4207008930966823
24,1.09,1,0.0014928999589756131,0.28208719247984665
25,0.99,1,0.0014768000110052526,0.5282251865005447
26,1.3,1,0.00106669997330755,0.3850907260725169
27,1.19,1,0.0014795999741181731,4.469586212285434
28,1.27,1,0.0008294000290334225,0.22346822670288954
29,1.27,1,0.000810900004580617,0.2316569377936747
30,1.27,1,0.0008054000209085643,0.2246213361359882
31,1.27,1,0.0008582000155001879,0.20465036116732624
32,0.19,0,0.005161500012036413,3.022862230383832
33,1.3,1,0.0011169000063091516,0.20843123729723603
34,1.27,1,0.0008551999926567078,0.10761610419276951
35,1.27,1,0.0008512999629601836,0.06918986524210904
36,1.27,1,0.0009710999438539147,0.044183347092865706
37,1.3,1,0.001020899973809719,0.04209428152246049
38,1.27,1,0.0008701000479049981,0.01796270487589936
39,1.3,1,0.0010204999707639217,0.019068525002595302
40,1.3,1,0.001437900005839765,0.012662270404862664
