episode,reward,success,runtime_sec,grad_norm
1,-0.07000000000000003,0,0.002603599976282567,0.30210275437947975
2,-0.6200000000000001,0,0.002404000028036535,0.731348355884668
3,1.03,1,0.0018057000124827027,1.6170186961507667
4,0.02999999999999997,0,0.002234000014141202,0.25754949705877606
5,0.12999999999999998,0,0.0024719000211916864,0.1997096562721937
6,0.23,0,0.0019496000022627413,0.2872762115855856
7,1.23,1,0.0027109000366181135,3.1364175973277457
8,0.029999999999999975,0,0.00211430003400892,0.33291288894598314
9,1.3,1,0.0017044999985955656,2.0473101886008838
10,-0.37000000000000005,0,0.002299599989783019,0.4442144817247071
11,0.12999999999999998,0,0.002000400039833039,0.704301590680901
12,1.27,1,0.0015116000431589782,1.4474675649823805
13,1.23,1,0.004172899993136525,2.036128097788892
14,0.22999999999999998,0,0.002282499975990504,0.25015335178677106
15,-0.8700000000000001,0,0.001977599982637912,1.1192592487600768
16,-0.8200000000000001,0,0.0024287999840453267,2.0131339628851794
17,1.27,1,0.0013948999694548547,0.7947128506682488
18,1.27,1,0.001334100030362606,0.6024427232429397
19,0.23,0,0.0020892000175081193,0.21200378292065047
20,1.03,1,0.0022438999731093645,0.7835253756081264
