episode,reward,success,runtime_sec,grad_norm
1,0.22999999999999998,0,0.7499364000395872,0.0438492152119572
2,0.13,0,1.2479488999815658,0.0438492152119572
3,1.3,1,0.5658698999905027,0.11279045587633682
4,0.12999999999999998,0,1.0169902000343427,0.11279045587633682
5,1.2,1,0.5379498000256717,0.48956168456453103
6,0.12999999999999998,0,1.035018199996557,0.48956168456453103
7,0.12999999999999998,0,0.6722071000258438,0.30360859705935106
8,1.27,1,0.8559293000143953,0.30360859705935106
9,1.3,1,0.574402199999895,0.13148927607038008
10,0.22999999999999998,0,1.360696999996435,0.13148927607038008
11,1.27,1,0.47017300000879914,0.23103523032636927
12,0.23,0,1.0972067000111565,0.23103523032636927
13,0.12999999999999998,0,0.6633005999610759,0.20782248833835998
14,1.23,1,0.9542758000316098,0.20782248833835998
15,1.23,1,0.6306313000386581,0.1970083258730601
16,1.3,1,0.904816500027664,0.1970083258730601
17,1.23,1,0.7033681999891996,0.4550732326674831
18,0.12999999999999998,0,1.2767285999725573,0.4550732326674831
19,1.03,1,0.6510590999969281,0.3348784324068893
20,1.3,1,0.8595063999528065,0.3348784324068893
