episode,reward,success,runtime_sec,grad_norm
1,0.12999999999999998,0,0.33313929999712855,0.042016805598151956
2,0.13,0,0.3293374999775551,0.042016805598151956
3,1.3,1,0.269380200013984,0.12782523854575592
4,0.12999999999999998,0,0.7502988000051118,0.12782523854575592
5,1.2,1,0.2159030000329949,0.19157905107270654
6,0.12999999999999998,0,0.36938190000364557,0.19157905107270654
7,0.12999999999999998,0,0.23285740002756938,0.23119667384862025
8,1.27,1,0.28909829998156056,0.23119667384862025
9,1.23,1,0.20999010000377893,0.07517663384389195
10,0.12999999999999998,0,0.3309131000423804,0.07517663384389195
11,1.27,1,0.13828230003127828,0.3311234540087528
12,0.12999999999999998,0,0.3200243000173941,0.3311234540087528
13,0.12999999999999998,0,0.19917209999402985,0.3857059424484663
14,1.03,1,0.30952589999651536,0.3857059424484663
15,0.13,0,0.20416339999064803,0.2665676992735631
16,-0.07000000000000003,0,0.40109749999828637,0.2665676992735631
17,0.23,0,0.20246850000694394,0.19579545261404363
18,0.12999999999999998,0,0.3356252999510616,0.19579545261404363
19,1.23,1,0.20002910000039265,0.07476394374401507
20,0.12999999999999998,0,0.32375470001716167,0.07476394374401507
