episode,reward,success,runtime_sec,grad_norm
1,0.12999999999999998,0,0.37351280002621934,0.042016805598151956
2,0.13,0,0.3136489999596961,0.042016805598151956
3,1.3,1,0.17098640004405752,0.12782523854575592
4,0.12999999999999998,0,0.3397407000302337,0.12782523854575592
5,1.2,1,0.16753919998882338,0.19157905107270654
6,0.12999999999999998,0,0.4386407999554649,0.19157905107270654
7,0.12999999999999998,0,0.21169530000770465,0.23119667384862025
8,1.27,1,0.28313019999768585,0.23119667384862025
9,1.23,1,0.2086667999974452,0.07517663384389195
10,0.12999999999999998,0,0.3450633999891579,0.07517663384389195
11,1.27,1,0.15120800002478063,0.3311234540087528
12,0.12999999999999998,0,0.475179799948819,0.3311234540087528
13,0.12999999999999998,0,0.20173269999213517,0.3857059424484663
14,1.03,1,0.31308410002384335,0.3857059424484663
15,0.13,0,0.20469729998148978,0.2665676992735631
16,-0.07000000000000003,0,0.3202985999523662,0.2665676992735631
17,0.23,0,0.20276240003295243,0.19579545261404363
18,0.12999999999999998,0,0.3289991000201553,0.19579545261404363
19,1.23,1,0.20757799997227266,0.07476394374401507
20,0.12999999999999998,0,0.33192139997845516,0.07476394374401507
