episode,reward,success,runtime_sec,grad_norm
1,0.029999999999999975,0,0.0016927000251598656,0.13122088322775544
2,1.23,1,0.0017330999835394323,1.5586964108175074
3,0.22999999999999998,0,0.001878499984741211,0.1275575409975677
4,0.12999999999999998,0,0.0018349000019952655,0.18820260498485955
5,1.3,1,0.0014762000064365566,1.4569915759192265
6,-0.12000000000000002,0,0.0018556999857537448,0.8118758721791538
7,0.12999999999999998,0,0.0019242999842390418,0.21458407976128616
8,0.029999999999999975,0,0.0014463000115938485,0.38366737428679737
9,-0.17000000000000004,0,0.001241800026036799,0.2743007437500249
10,-0.07000000000000003,0,0.0014255000278353691,0.18349886952245734
11,-0.37000000000000005,0,0.0015412000357173383,0.7425226725630072
12,-0.62,0,0.001462999964132905,1.3081588910773156
13,-0.07000000000000003,0,0.001393199956510216,0.14146438646068432
14,-0.9200000000000002,0,0.0014420999796129763,1.8174390814698358
15,-0.6200000000000001,0,0.002264200011268258,0.715403874244368
16,1.03,1,0.0016365000046789646,1.5335380903662283
17,0.23,0,0.0016744000022299588,0.23301702313704942
18,1.2,1,0.0012497000279836357,0.8314744240229892
19,1.3,1,0.0016333999810740352,0.885586358741326
20,1.27,1,0.0012443999876268208,0.6574913768365607
