episode,reward,success,runtime_sec,grad_norm
1,0.13,0,0.15443759999470785,0.06160939259841664
2,0.23,0,0.6460445999982767,0.06160939259841664
3,1.3,1,0.12415270000929013,0.07684809959635185
4,0.02999999999999997,0,0.21422779996646568,0.07684809959635185
5,1.27,1,0.09061259997542948,0.3797050925030833
6,-0.17000000000000004,0,0.19259449996752664,0.3797050925030833
7,-0.07000000000000003,0,0.13045789999887347,0.26446533819802065
8,1.27,1,0.15825480001512915,0.26446533819802065
9,1.23,1,0.13428630004636943,0.32867812318296774
10,-0.07000000000000003,0,0.19846119999419898,0.32867812318296774
11,1.27,1,0.0846534000011161,0.22037275641759616
12,0.23,0,0.17961539997486398,0.22037275641759616
13,1.23,1,0.13016000000061467,0.35995914010207447
14,1.23,1,0.17944989999523386,0.35995914010207447
15,0.12999999999999998,0,0.12475279998034239,0.16142887928295327
16,1.3,1,0.17392550001386553,0.16142887928295327
17,1.2,1,0.11597479996271431,0.6221146587890837
18,0.12999999999999998,0,0.19439479999709874,0.6221146587890837
19,1.3,1,0.10360829997807741,0.0793029193571914
20,1.23,1,0.17812509997747838,0.0793029193571914
