episode,reward,success,runtime_sec,grad_norm
1,0.12999999999999998,0,0.3539745999732986,0.042016805598151956
2,0.13,0,0.47081729996716604,0.042016805598151956
3,1.3,1,0.20334020000882447,0.12782523854575592
4,0.12999999999999998,0,0.3647798000019975,0.12782523854575592
5,1.2,1,0.18144270003540441,0.19157905107270654
6,0.12999999999999998,0,0.318140699993819,0.19157905107270654
7,0.12999999999999998,0,0.21307870000600815,0.23119667384862025
8,1.27,1,0.27075690001947805,0.23119667384862025
9,1.23,1,0.19630199996754527,0.07517663384389195
10,0.12999999999999998,0,0.33320429996820167,0.07517663384389195
11,1.27,1,0.13722029997734353,0.3311234540087528
12,0.12999999999999998,0,0.3279251999920234,0.3311234540087528
13,0.12999999999999998,0,0.2906832000007853,0.3857059424484663
14,1.03,1,0.3022351999534294,0.3857059424484663
15,0.13,0,0.19821120001142845,0.2665676992735631
16,-0.07000000000000003,0,0.31545430002734065,0.2665676992735631
17,0.23,0,0.20032559998799115,0.19579545261404363
18,0.12999999999999998,0,0.3267230999772437,0.19579545261404363
19,1.23,1,0.1996952000190504,0.07476394374401507
20,0.12999999999999998,0,0.3282536000479013,0.07476394374401507
