episode,reward,success,runtime_sec,grad_norm
1,1.23,1,0.31418420001864433,0.2350414054566915
2,0.23,0,0.31282029999420047,0.2350414054566915
3,-0.07000000000000003,0,0.2752258999971673,0.14528800274987794
4,0.02999999999999997,0,0.31998799997381866,0.14528800274987794
5,1.3,1,0.16947740002069622,0.6152347351752923
6,1.3,1,0.29562569997506216,0.6152347351752923
7,0.12999999999999998,0,0.2025339999818243,0.12735616785120862
8,1.27,1,0.267736200010404,0.12735616785120862
9,-0.07000000000000003,0,0.33606559998588637,0.22864875554375236
10,-0.37000000000000005,0,0.43941389996325597,0.22864875554375236
11,-0.07000000000000003,0,0.23739849997218698,0.43610961852467184
12,1.23,1,0.3056609000195749,0.43610961852467184
13,0.12999999999999998,0,0.21977129997685552,0.3738953714584585
14,-0.17000000000000004,0,0.4340665999916382,0.3738953714584585
15,1.2,1,0.16650349996052682,0.3872245479801582
16,1.3,1,0.2938214000314474,0.3872245479801582
17,1.03,1,0.19968959997640923,0.48241747065989327
18,1.2,1,0.30239939998136833,0.48241747065989327
19,0.13,0,0.20086079998873174,0.0596968736586356
20,1.3,1,0.2911892000120133,0.0596968736586356
