episode,reward,success,runtime_sec,grad_norm
1,-0.07000000000000003,0,0.002002099994570017,0.19129921352474166
2,1.23,1,0.0017472000326961279,1.6311939626459888
3,0.22999999999999998,0,0.0016754999523982406,0.1345828904616756
4,0.12999999999999998,0,0.0015127999940887094,0.19558642121680564
5,1.3,1,0.0017070999601855874,1.519957854335449
6,-0.12000000000000002,0,0.0021775999921374023,0.7559002115470904
7,0.12999999999999998,0,0.0018162000342272222,0.20478892860356518
8,0.029999999999999975,0,0.001742799999192357,0.3959339928209633
9,-0.37,0,0.002002499997615814,0.3429205123032565
10,-0.37,0,0.001754000026267022,0.4213079373153273
11,-0.37000000000000005,0,0.0015386000159196556,0.6533619253599507
12,-0.62,0,0.0018706999835558236,1.1936728955231406
13,-0.07000000000000003,0,0.0020830000285059214,0.18269746110496662
14,-0.9200000000000002,0,0.0017013000324368477,1.7450862739592035
15,-0.6200000000000001,0,0.0017890000017359853,0.6430820641064803
16,1.03,1,0.001954499981366098,1.6294635023308468
17,0.12999999999999998,0,0.0015569999814033508,0.27149463170503685
18,1.2,1,0.00116610003169626,0.936377261367706
19,1.23,1,0.0016513000009581447,1.1388205065646821
20,0.12999999999999998,0,0.0018816999508999288,0.3408999903641999
