episode,reward,success,runtime_sec,grad_norm
1,0.12999999999999998,0,0.7942530000000261,0.047326874197617164
2,0.23,0,1.1299704000120983,0.047326874197617164
3,-0.07000000000000003,0,0.6464604999637231,0.12553480441733078
4,0.02999999999999997,0,1.0202180999913253,0.12553480441733078
5,1.3,1,0.6007982000010088,0.715038538082918
6,1.3,1,0.8666680000023916,0.715038538082918
7,0.12999999999999998,0,0.6060161999776028,0.15526760712608448
8,1.27,1,0.8535075999679975,0.15526760712608448
9,-0.17000000000000004,0,0.614850900019519,0.39245807176610165
10,-0.37000000000000005,0,1.0873826000024565,0.39245807176610165
11,-0.07000000000000003,0,0.6220113000017591,0.7871554508348299
12,1.23,1,0.900888699979987,0.7871554508348299
13,0.12999999999999998,0,0.6199756999849342,0.09423369779767767
14,0.12999999999999998,0,1.0178264999995008,0.09423369779767767
15,1.2,1,0.5504493999760598,0.473064111643279
16,1.3,1,0.931401600013487,0.473064111643279
17,1.03,1,0.6163618999999017,0.5059976405987189
18,1.2,1,0.9310581999598071,0.5059976405987189
19,0.13,0,0.6783138000173494,0.057493594224988336
20,1.3,1,0.9230642999755219,0.057493594224988336
