episode,reward,success,runtime_sec,grad_norm
1,0.12999999999999998,0,0.3558359999442473,0.042016805598151956
2,0.13,0,0.33296939998399466,0.042016805598151956
3,1.3,1,0.3085623999941163,0.12782523854575592
4,0.12999999999999998,0,0.6687098999973387,0.12782523854575592
5,1.2,1,0.19340940000256523,0.19157905107270654
6,0.12999999999999998,0,0.3209735000273213,0.19157905107270654
7,0.12999999999999998,0,0.21439510001800954,0.23119667384862025
8,1.27,1,0.26329899998381734,0.23119667384862025
9,1.23,1,0.21164230001159012,0.07517663384389195
10,0.12999999999999998,0,0.3346171000157483,0.07517663384389195
11,1.27,1,0.13678220001747832,0.3311234540087528
12,0.12999999999999998,0,0.29716709995409474,0.3311234540087528
13,0.12999999999999998,0,0.2134078000090085,0.3857059424484663
14,1.03,1,0.305861399974674,0.3857059424484663
15,0.13,0,0.19492670003091916,0.2665676992735631
16,-0.07000000000000003,0,0.3143842000281438,0.2665676992735631
17,0.23,0,0.19725519994972274,0.19579545261404363
18,0.12999999999999998,0,0.3248130000429228,0.19579545261404363
19,1.23,1,0.1987370999995619,0.07476394374401507
20,0.12999999999999998,0,0.31431280000833794,0.07476394374401507
