episode,reward,success,runtime_sec,grad_norm
1,1.23,1,0.43478359997970983,0.2350414054566915
2,0.23,0,0.3243034000042826,0.2350414054566915
3,-0.07000000000000003,0,0.21492629998829216,0.14528800274987794
4,0.02999999999999997,0,0.33301400003256276,0.14528800274987794
5,1.3,1,0.19511339999735355,0.6152347351752923
6,1.3,1,0.2969593000016175,0.6152347351752923
7,0.12999999999999998,0,0.21524689998477697,0.12735616785120862
8,1.27,1,0.2849258999922313,0.12735616785120862
9,-0.07000000000000003,0,0.21238759998232126,0.22864875554375236
10,-0.37000000000000005,0,0.586159200000111,0.22864875554375236
11,-0.07000000000000003,0,0.23846409999532625,0.43610961852467184
12,1.23,1,0.46889160003047436,0.43610961852467184
13,0.12999999999999998,0,0.2919672000571154,0.3738953714584585
14,-0.17000000000000004,0,0.35481170000275597,0.3738953714584585
15,1.2,1,0.18250080000143498,0.3872245479801582
16,1.3,1,0.3310019000200555,0.3872245479801582
17,1.03,1,0.21786719997180626,0.48241747065989327
18,1.2,1,0.30388909997418523,0.48241747065989327
19,0.13,0,0.204603300022427,0.0596968736586356
20,1.3,1,0.2941129999817349,0.0596968736586356
