episode,reward,success,runtime_sec,grad_norm
1,1.23,1,0.11804279999341816,0.25787888915601753
2,0.23,0,0.18120349996024743,0.25787888915601753
3,-0.07000000000000003,0,0.13179890002356842,0.33817352699197495
4,0.02999999999999997,0,0.17907610000111163,0.33817352699197495
5,1.3,1,0.10474670003168285,0.661209387951609
6,1.3,1,0.1567767999949865,0.661209387951609
7,0.12999999999999998,0,0.11955740000121295,0.2758720479643653
8,1.27,1,0.18921569996746257,0.2758720479643653
9,-0.07000000000000003,0,0.4690967000206001,1.849820363221711
10,-0.37000000000000005,0,0.19256510003469884,1.849820363221711
11,-0.07000000000000003,0,0.15093449997948483,0.47299651064094556
12,1.3,1,0.16441979998489842,0.47299651064094556
13,0.13,0,0.13602069998160005,0.41384104948690753
14,1.27,1,0.1484255000250414,0.41384104948690753
15,0.12999999999999998,0,0.1337480999645777,0.8925007640035573
16,1.03,1,0.20091000001411885,0.8925007640035573
17,0.22999999999999998,0,0.1389317000284791,0.9299245912326711
18,1.23,1,0.19901969999773428,0.9299245912326711
19,0.13,0,0.12173189996974543,0.16915050195485812
20,1.3,1,0.19209239998599514,0.16915050195485812
