molecule,bond_length,method,energy_hartree,delta_hartree,chemical_accuracy
H2,0.5,Exact,-1.1884595209700315,0.0,True
H2,0.5,UCCSD,-1.1884595162923985,4.677632947647226e-09,True
H2,0.5,EfficientSU2,-1.1884595209292796,4.0751846341890996e-11,True
H2,0.6,Exact,-1.006835743658605,0.0,True
H2,0.6,UCCSD,-1.006835606332606,1.3732599901672415e-07,True
H2,0.6,EfficientSU2,-1.0068356891742034,5.448440165700674e-08,True
H2,0.7,Exact,-0.8747272931089932,0.0,True
H2,0.7,UCCSD,-0.8747272551997259,3.790926728086674e-08,True
H2,0.7,EfficientSU2,-0.8747270538667101,2.3924228309546436e-07,True
H2,0.8,Exact,-0.7741471707043213,0.0,True
H2,0.8,UCCSD,-0.7741470915300224,7.917429889481298e-08,True
H2,0.8,EfficientSU2,-0.7741471418076709,2.8896650405840774e-08,True
H2,0.9,Exact,-0.6949143008765725,0.0,True
H2,0.9,UCCSD,-0.6949139168603463,3.8401622615147346e-07,True
H2,0.9,EfficientSU2,-0.6949140343561874,2.6652038509489273e-07,True
H2,1.0,Exact,-0.6308237234452472,0.0,True
H2,1.0,UCCSD,-0.6308236201348143,1.0331043287514774e-07,True
H2,1.0,EfficientSU2,-0.6308230683607752,6.550844720010218e-07,True
H2,1.1,Exact,-0.5778734426397802,0.0,True
H2,1.1,UCCSD,-0.577873193298917,2.493408632897598e-07,True
H2,1.1,EfficientSU2,-0.5778732797591093,1.628806709508268e-07,True
H2,1.2,Exact,-0.5333639569472135,0.0,True
H2,1.2,UCCSD,-0.5333634795630611,4.773841524308153e-07,True
H2,1.2,EfficientSU2,-0.5333635800244495,3.7692276400047575e-07,True
H2,1.3,Exact,-0.4954068275794372,0.0,True
H2,1.3,UCCSD,-0.49540608593765323,7.416417839856138e-07,True
H2,1.3,EfficientSU2,-0.49540619652867346,6.310507637552476e-07,True
H2,1.4,Exact,-0.46264052025876373,0.0,True
H2,1.4,UCCSD,-0.46264029541763135,2.2484113237908332e-07,True
H2,1.4,EfficientSU2,-0.4626396215303878,8.987283759420706e-07,True
H2,1.5,Exact,-0.434058103983263,0.0,True
H2,1.5,UCCSD,-0.4340577314778657,3.7250539730582233e-07,True
H2,1.5,EfficientSU2,-0.4340577585182042,3.4546505878196854e-07,True
H2,1.6,Exact,-0.40889853546689947,0.0,True
H2,1.6,UCCSD,-0.4088979990743098,5.363925896784139e-07,True
H2,1.6,EfficientSU2,-0.40889802610831916,5.093585803139788e-07,True
H2,1.7,Exact,-0.3865757041293768,0.0,True
H2,1.7,UCCSD,-0.38657499771964676,7.064097300446548e-07,True
H2,1.7,EfficientSU2,-0.3865750246426841,6.794866926895793e-07,True
H2,1.8,Exact,-0.3666307535201347,0.0,True
H2,1.8,UCCSD,-0.3666298772461681,8.762739666101638e-07,True
H2,1.8,EfficientSU2,-0.3666299039829514,8.495371832673015e-07,True
H2,1.9,Exact,-0.34869922075960996,0.0,True
H2,1.9,UCCSD,-0.3486981786360512,1.0421235587809718e-06,True
H2,1.9,EfficientSU2,-0.3486982051325875,1.0156270224825903e-06,True
H2,2.0,Exact,-0.33248787846472905,0.0,True
H2,2.0,UCCSD,-0.33248667681170774,1.201653021309923e-06,True
H2,2.0,EfficientSU2,-0.3324867030296187,1.1754351103565597e-06,True
H2,2.1,Exact,-0.31775808907250713,0.0,True
H2,2.1,UCCSD,-0.3177575425791286,5.464933785503945e-07,True
H2,2.1,EfficientSU2,-0.31775676142041964,1.3276520874905273e-06,True
H2,2.2,Exact,-0.30431362762434433,0.0,True
H2,2.2,UCCSD,-0.30431298115105854,6.464732857924815e-07,True
H2,2.2,EfficientSU2,-0.30431215599853423,1.4716258101010737e-06,True
H2,2.3,Exact,-0.29199163150697255,0.0,True
H2,2.3,UCCSD,-0.2919908859871107,7.45519861844457e-07,True
H2,2.3,EfficientSU2,-0.291990024376985,1.6071299875353162e-06,True
H2,2.4,Exact,-0.2806557774731222,0.0,True
H2,2.4,UCCSD,-0.2806549350522439,8.424208782775722e-07,True
H2,2.4,EfficientSU2,-0.2806549042808014,8.731923207827563e-07,True
H2,2.5,Exact,-0.2701910707283014,0.0,True
H2,2.5,UCCSD,-0.2701901343521975,9.363761038772012e-07,True
H2,2.5,EfficientSU2,-0.2701900986351678,9.720931335999161e-07,True
