molecule,bond_length,method,energy_hartree,delta_hartree,chemical_accuracy
H2,0.5,Exact,-1.1884595209700346,0.0,True
H2,0.5,UCCSD,-1.1884594952266219,2.5743412734868798e-08,True
H2,0.5,EfficientSU2,-1.188459501000068,1.996996656927763e-08,True
H2,0.6,Exact,-1.0068357436586026,0.0,True
H2,0.6,UCCSD,-1.0068355190743858,2.2458421677917784e-07,True
H2,0.6,EfficientSU2,-1.0068356966575835,4.7001019076731154e-08,True
H2,0.7,Exact,-0.874727293108993,0.0,True
H2,0.7,UCCSD,-0.8747272218398269,7.126916612421041e-08,True
H2,0.7,EfficientSU2,-0.8747271375724278,1.5553656518285663e-07,True
H2,0.8,Exact,-0.7741471707043202,0.0,True
H2,0.8,UCCSD,-0.7741471563614362,1.4342883991602662e-08,True
H2,0.8,EfficientSU2,-0.7741471700104665,6.938536412093299e-10,True
H2,0.9,Exact,-0.6949143008765727,0.0,True
H2,0.9,UCCSD,-0.6949142255723152,7.530425749635583e-08,True
H2,0.9,EfficientSU2,-0.6949141485620624,1.5231451033770327e-07,True
H2,1.0,Exact,-0.6308237234452474,0.0,True
H2,1.0,UCCSD,-0.6308233823914107,3.410538367276672e-07,True
H2,1.0,EfficientSU2,-0.6308232421117344,4.81333513047133e-07,True
H2,1.1,Exact,-0.5778734426397798,0.0,True
H2,1.1,UCCSD,-0.5778733800353795,6.260440033045711e-08,True
H2,1.1,EfficientSU2,-0.577873376443129,6.619665082752135e-08,True
H2,1.2,Exact,-0.5333639569472136,0.0,True
H2,1.2,UCCSD,-0.5333638195484314,1.373987822406164e-07,True
H2,1.2,EfficientSU2,-0.5333637226184471,2.3432876650186785e-07,True
H2,1.3,Exact,-0.4954068275794382,0.0,True
H2,1.3,UCCSD,-0.4954065419228898,2.856565484155027e-07,True
H2,1.3,EfficientSU2,-0.49540637359868034,4.53980757875172e-07,True
H2,1.4,Exact,-0.46264052025876495,0.0,True
H2,1.4,UCCSD,-0.462640048292479,4.7196628594203816e-07,True
H2,1.4,EfficientSU2,-0.46263982472246196,6.95536302997013e-07,True
H2,1.5,Exact,-0.4340581039832639,0.0,True
H2,1.5,UCCSD,-0.4340574286798818,6.753033821027543e-07,True
H2,1.5,EfficientSU2,-0.4340578998680163,2.0411524759289534e-07,True
H2,1.6,Exact,-0.4088985354668997,0.0,True
H2,1.6,UCCSD,-0.4088983876022063,1.4786469337835229e-07,True
H2,1.6,EfficientSU2,-0.4088981929025909,3.4256430880841293e-07,True
H2,1.7,Exact,-0.38657570412937703,0.0,True
H2,1.7,UCCSD,-0.3865754526453422,2.5148403481889403e-07,True
H2,1.7,EfficientSU2,-0.3865752117423422,4.923870348116921e-07,True
H2,1.8,Exact,-0.36663075352013436,0.0,True
H2,1.8,UCCSD,-0.36663038590595637,3.676141779873632e-07,True
H2,1.8,EfficientSU2,-0.36663010734810547,6.461720288841732e-07,True
H2,1.9,Exact,-0.3486992207596103,0.0,True
H2,1.9,UCCSD,-0.34869873093310405,4.898265062447393e-07,True
H2,1.9,EfficientSU2,-0.3486984215526671,7.992069431805859e-07,True
H2,2.0,Exact,-0.3324878784647288,0.0,True
H2,2.0,UCCSD,-0.33248726461715983,6.138475689976275e-07,True
H2,2.0,EfficientSU2,-0.3324869299286439,9.485360848993096e-07,True
H2,2.1,Exact,-0.31775808907250735,0.0,True
H2,2.1,UCCSD,-0.31775735222085555,7.368516518058144e-07,True
H2,2.1,EfficientSU2,-0.3177569967141287,1.0923583786404123e-06,True
H2,2.2,Exact,-0.30431362762434344,0.0,True
H2,2.2,UCCSD,-0.3043127706288439,8.56995499565194e-07,True
H2,2.2,EfficientSU2,-0.3043123979879784,1.2296363650632358e-06,True
H2,2.3,Exact,-0.2919916315069723,0.0,True
H2,2.3,UCCSD,-0.2919906583993384,9.73107633917003e-07,True
H2,2.3,EfficientSU2,-0.29199027166821595,1.3598387563762415e-06,True
H2,2.4,Exact,-0.2806557774731223,0.0,True
H2,2.4,UCCSD,-0.2806546929950108,1.0844781115348923e-06,True
H2,2.4,EfficientSU2,-0.2806542947041737,1.4827689486240914e-06,True
H2,2.5,Exact,-0.27019107072830134,0.0,True
H2,2.5,UCCSD,-0.27018988001362576,1.1907146755807396e-06,True
H2,2.5,EfficientSU2,-0.2701903378697072,7.328585941435151e-07,True
