molecule,bond_length,method,energy_hartree,delta_hartree,chemical_accuracy
H2,0.5,Exact,-1.1884595209700364,0.0,True
H2,0.5,UCCSD,-1.1884594749599091,4.601012726368481e-08,True
H2,0.5,EfficientSU2,-1.1884595209058144,6.42219610824668e-11,True
H2,0.6,Exact,-1.0068357436586024,0.0,True
H2,0.6,UCCSD,-1.0068354444184602,2.992401422208246e-07,True
H2,0.6,EfficientSU2,-1.0068354251047489,3.1855385351775567e-07,True
H2,0.7,Exact,-0.8747272931089923,0.0,True
H2,0.7,UCCSD,-0.8747272096191042,8.348988811412994e-08,True
H2,0.7,EfficientSU2,-0.8747270483649198,2.447440725639183e-07,True
H2,0.8,Exact,-0.774147170704321,0.0,True
H2,0.8,UCCSD,-0.7741468118602035,3.588441175317314e-07,True
H2,0.8,EfficientSU2,-0.7741464937390026,6.769653184690583e-07,True
H2,0.9,Exact,-0.6949143008765731,0.0,True
H2,0.9,UCCSD,-0.6949142143025394,8.657403371969963e-08,True
H2,0.9,EfficientSU2,-0.6949140716441528,2.292324203789775e-07,True
H2,1.0,Exact,-0.6308237234452485,0.0,True
H2,1.0,UCCSD,-0.6308233602946209,3.631506275691976e-07,True
H2,1.0,EfficientSU2,-0.6308233076028469,4.15842401624289e-07,True
H2,1.1,Exact,-0.5778734426397809,0.0,True
H2,1.1,UCCSD,-0.5778732411088903,2.0153089064223195e-07,True
H2,1.1,EfficientSU2,-0.5778727327335667,7.099062142579271e-07,True
H2,1.2,Exact,-0.5333639569472135,0.0,True
H2,1.2,UCCSD,-0.5333636515665425,3.053806709729656e-07,True
H2,1.2,EfficientSU2,-0.5333636641402089,2.9280700464262566e-07,True
H2,1.3,Exact,-0.4954068275794369,0.0,True
H2,1.3,UCCSD,-0.49540635264658006,4.749328568198763e-07,True
H2,1.3,EfficientSU2,-0.4954063663649453,4.612144915983052e-07,True
H2,1.4,Exact,-0.4626405202587645,0.0,True
H2,1.4,UCCSD,-0.4626398433454055,6.769133590323051e-07,True
H2,1.4,EfficientSU2,-0.46263985788559886,6.623731656496545e-07,True
H2,1.5,Exact,-0.4340581039832638,0.0,True
H2,1.5,UCCSD,-0.4340572122127953,8.917704684696659e-07,True
H2,1.5,EfficientSU2,-0.43405722733801005,8.766452537223302e-07,True
H2,1.6,Exact,-0.4088985354668997,0.0,True
H2,1.6,UCCSD,-0.40889822132660025,3.141402994399911e-07,True
H2,1.6,EfficientSU2,-0.40889744300865183,1.092458247864414e-06,True
H2,1.7,Exact,-0.3865757041293775,0.0,True
H2,1.7,UCCSD,-0.38657525008039695,4.540489805249237e-07,True
H2,1.7,EfficientSU2,-0.3865751923646903,5.117646871832804e-07,True
H2,1.8,Exact,-0.36663075352013524,0.0,True
H2,1.8,UCCSD,-0.3666301538124352,5.997077000552409e-07,True
H2,1.8,EfficientSU2,-0.3666301143929151,6.39127220147806e-07,True
H2,1.9,Exact,-0.34869922075960996,0.0,True
H2,1.9,UCCSD,-0.3486984747114293,7.460481806775832e-07,True
H2,1.9,EfficientSU2,-0.34869845081406586,7.699455440990377e-07,True
H2,2.0,Exact,-0.3324878784647297,0.0,True
H2,2.0,UCCSD,-0.3324869886236349,8.898410948088298e-07,True
H2,2.0,EfficientSU2,-0.33248697797710525,9.004876244667059e-07,True
H2,2.1,Exact,-0.3177580890725069,0.0,True
H2,2.1,UCCSD,-0.3177570600001971,1.0290723098105303e-06,True
H2,2.1,EfficientSU2,-0.31775706072767984,1.0283448270698159e-06,True
H2,2.2,Exact,-0.3043136276243432,0.0,True
H2,2.2,UCCSD,-0.30431246508775,1.1625365932133036e-06,True
H2,2.2,EfficientSU2,-0.3043124756255752,1.1519987680452815e-06,True
H2,2.3,Exact,-0.2919916315069721,0.0,True
H2,2.3,UCCSD,-0.29199034193779666,1.2895691754444272e-06,True
H2,2.3,EfficientSU2,-0.2919903609734556,1.2705335165064113e-06,True
H2,2.4,Exact,-0.28065577747312154,0.0,True
H2,2.4,UCCSD,-0.28065436760685303,1.4098662685091412e-06,True
H2,2.4,EfficientSU2,-0.28065439403117953,1.3834419420044597e-06,True
H2,2.5,Exact,-0.27019107072830123,0.0,True
H2,2.5,UCCSD,-0.27019036035656846,7.103717327705539e-07,True
H2,2.5,EfficientSU2,-0.2701895802342606,1.4904940406346157e-06,True
