molecule,bond_length,method,energy_hartree,delta_hartree,chemical_accuracy
H2,0.5,Exact,-1.1884595209700302,0.0,True
H2,0.5,UCCSD,-1.1884591909646618,3.300053683652493e-07,True
H2,0.5,EfficientSU2,-1.1884591833428417,3.376271884292237e-07,True
H2,0.6,Exact,-1.0068357436586035,0.0,True
H2,0.6,UCCSD,-1.0068357375213433,6.137260255556498e-09,True
H2,0.6,EfficientSU2,-1.0068357432288324,4.297711075906818e-10,True
H2,0.7,Exact,-0.8747272931089923,0.0,True
H2,0.7,UCCSD,-0.8747272575402106,3.556878169774791e-08,True
H2,0.7,EfficientSU2,-0.8747270685440957,2.245648966781033e-07,True
H2,0.8,Exact,-0.7741471707043208,0.0,True
H2,0.8,UCCSD,-0.77414711250268,5.820164084013868e-08,True
H2,0.8,EfficientSU2,-0.7741469675737331,2.0313058768373082e-07,True
H2,0.9,Exact,-0.6949143008765714,0.0,True
H2,0.9,UCCSD,-0.6949142931502011,7.726370210292544e-09,True
H2,0.9,EfficientSU2,-0.6949142993218081,1.5547632070678219e-09,True
H2,1.0,Exact,-0.6308237234452467,0.0,True
H2,1.0,UCCSD,-0.6308231209224151,6.025228316275388e-07,True
H2,1.0,EfficientSU2,-0.6308237189893944,4.45585235375745e-09,True
H2,1.1,Exact,-0.5778734426397811,0.0,True
H2,1.1,UCCSD,-0.5778733949487698,4.769101136226084e-08,True
H2,1.1,EfficientSU2,-0.5778733924339519,5.020582927173223e-08,True
H2,1.2,Exact,-0.5333639569472138,0.0,True
H2,1.2,UCCSD,-0.5333639526795914,4.267622477627242e-09,True
H2,1.2,EfficientSU2,-0.5333639335315714,2.3415642425028693e-08,True
H2,1.3,Exact,-0.49540682757943777,0.0,True
H2,1.3,UCCSD,-0.49540658398204407,2.43597393700945e-07,True
H2,1.3,EfficientSU2,-0.4954066970492693,1.3053016845177012e-07,True
H2,1.4,Exact,-0.46264052025876395,0.0,True
H2,1.4,UCCSD,-0.4626405134726416,6.7861223307374985e-09,True
H2,1.4,EfficientSU2,-0.4626400178267212,5.024320427482465e-07,True
H2,1.5,Exact,-0.434058103983263,0.0,True
H2,1.5,UCCSD,-0.43405809444636806,9.53689494043175e-09,True
H2,1.5,EfficientSU2,-0.43405808323136635,2.075189664552113e-08,True
H2,1.6,Exact,-0.4088985354668997,0.0,True
H2,1.6,UCCSD,-0.40889838330295414,1.5216394555483959e-07,True
H2,1.6,EfficientSU2,-0.4088982356676336,2.997992660791482e-07,True
H2,1.7,Exact,-0.3865757041293765,0.0,True
H2,1.7,UCCSD,-0.38657568404502285,2.0084353624660878e-08,True
H2,1.7,EfficientSU2,-0.3865756416227072,6.25066692849785e-08,True
H2,1.8,Exact,-0.36663075352013513,0.0,True
H2,1.8,UCCSD,-0.3666307367692822,1.6750852926961102e-08,True
H2,1.8,EfficientSU2,-0.3666307420620069,1.1458128224006714e-08,True
H2,1.9,Exact,-0.34869922075960996,0.0,True
H2,1.9,UCCSD,-0.3486992143402126,6.419397347023903e-09,True
H2,1.9,EfficientSU2,-0.3486991393433277,8.14162822715403e-08,True
H2,2.0,Exact,-0.33248787846472927,0.0,True
H2,2.0,UCCSD,-0.33248783670908355,4.175564571884394e-08,True
H2,2.0,EfficientSU2,-0.33248726113892313,6.173258061403786e-07,True
H2,2.1,Exact,-0.317758089072507,0.0,True
H2,2.1,UCCSD,-0.31775806930402795,1.9768479075921164e-08,True
H2,2.1,EfficientSU2,-0.31775802020390764,6.886859937882406e-08,True
H2,2.2,Exact,-0.3043136276243441,0.0,True
H2,2.2,UCCSD,-0.304313119188517,5.084358271068012e-07,True
H2,2.2,EfficientSU2,-0.30431346889173305,1.587326110552567e-07,True
H2,2.3,Exact,-0.29199163150697277,0.0,True
H2,2.3,UCCSD,-0.29199162888727387,2.6196989022508888e-09,True
H2,2.3,EfficientSU2,-0.2919914986942233,1.328127494648612e-07,True
H2,2.4,Exact,-0.28065577747312287,0.0,True
H2,2.4,UCCSD,-0.28065568107174654,9.640137632604961e-08,True
H2,2.4,EfficientSU2,-0.2806556047668458,1.7270627705734398e-07,True
H2,2.5,Exact,-0.2701910707283011,0.0,True
H2,2.5,UCCSD,-0.2701910433224567,2.7405844427175197e-08,True
H2,2.5,EfficientSU2,-0.27019047911688443,5.916114166892861e-07,True
