molecule,bond_length,method,energy_hartree,delta_hartree,chemical_accuracy
H2,0.5,Exact,-1.188459520970035,0.0,True
H2,0.5,UCCSD,-1.1884595058591425,1.5110892537251175e-08,True
H2,0.5,EfficientSU2,-1.1884594328545255,8.811550955556413e-08,True
H2,0.6,Exact,-1.0068357436586015,0.0,True
H2,0.6,UCCSD,-1.0068354835332924,2.601253090706024e-07,True
H2,0.6,EfficientSU2,-1.0068355941535598,1.4950504167998702e-07,True
H2,0.7,Exact,-0.8747272931089943,0.0,True
H2,0.7,UCCSD,-0.8747272141977639,7.891123043890502e-08,True
H2,0.7,EfficientSU2,-0.8747267666795938,5.264294005158376e-07,True
H2,0.8,Exact,-0.7741471707043215,0.0,True
H2,0.8,UCCSD,-0.7741471567484104,1.395591109343286e-08,True
H2,0.8,EfficientSU2,-0.7741470199920752,1.5071224623852686e-07,True
H2,0.9,Exact,-0.6949143008765736,0.0,True
H2,0.9,UCCSD,-0.6949142106383656,9.023820801701277e-08,True
H2,0.9,EfficientSU2,-0.6949137349140461,5.659625275100666e-07,True
H2,1.0,Exact,-0.6308237234452472,0.0,True
H2,1.0,UCCSD,-0.630823356787426,3.6665782121581003e-07,True
H2,1.0,EfficientSU2,-0.6308234823940522,2.410511950046157e-07,True
H2,1.1,Exact,-0.5778734426397814,0.0,True
H2,1.1,UCCSD,-0.5778733506058726,9.203390871626027e-08,True
H2,1.1,EfficientSU2,-0.5778729128528453,5.297869360987306e-07,True
H2,1.2,Exact,-0.5333639569472147,0.0,True
H2,1.2,UCCSD,-0.5333637999611716,1.569860431649417e-07,True
H2,1.2,EfficientSU2,-0.5333630937643419,8.631828728455915e-07,True
H2,1.3,Exact,-0.4954068275794371,0.0,True
H2,1.3,UCCSD,-0.4954065300651713,2.9751426577906415e-07,True
H2,1.3,EfficientSU2,-0.49540562141993494,1.2061595021650717e-06,True
H2,1.4,Exact,-0.4626405202587635,0.0,True
H2,1.4,UCCSD,-0.4626400425905706,4.776681928886362e-07,True
H2,1.4,EfficientSU2,-0.46263992815974136,5.920990221452982e-07,True
H2,1.5,Exact,-0.4340581039832618,0.0,True
H2,1.5,UCCSD,-0.4340574279381208,6.760451409792978e-07,True
H2,1.5,EfficientSU2,-0.434057285407973,8.185752887746034e-07,True
H2,1.6,Exact,-0.4088985354668987,0.0,True
H2,1.6,UCCSD,-0.4088983879956076,1.4747129106762458e-07,True
H2,1.6,EfficientSU2,-0.40889749089895844,1.0445679402559804e-06,True
H2,1.7,Exact,-0.3865757041293775,0.0,True
H2,1.7,UCCSD,-0.38657545176468266,2.523646948082714e-07,True
H2,1.7,EfficientSU2,-0.38657444037776445,1.2637516130231674e-06,True
H2,1.8,Exact,-0.3666307535201348,0.0,True
H2,1.8,UCCSD,-0.36663038396688713,3.6955324766996256e-07,True
H2,1.8,EfficientSU2,-0.36662928088316143,1.4726369733653044e-06,True
H2,1.9,Exact,-0.34869922075960974,0.0,True
H2,1.9,UCCSD,-0.3486987281092741,4.926503356372791e-07,True
H2,1.9,EfficientSU2,-0.34869755129286967,1.6694667400729557e-06,True
H2,2.0,Exact,-0.3324878784647295,0.0,True
H2,2.0,UCCSD,-0.3324872610498155,6.174149139726026e-07,True
H2,2.0,EfficientSU2,-0.3324868907427384,9.87721991085877e-07,True
H2,2.1,Exact,-0.31775808907250747,0.0,True
H2,2.1,UCCSD,-0.3177573480259265,7.410465809876143e-07,True
H2,2.1,EfficientSU2,-0.3177569586668786,1.1304056288796716e-06,True
H2,2.2,Exact,-0.30431362762434366,0.0,True
H2,2.2,UCCSD,-0.3043127659022521,8.617220915718704e-07,True
H2,2.2,EfficientSU2,-0.304312361011321,1.2666130226879346e-06,True
H2,2.3,Exact,-0.2919916315069721,0.0,True
H2,2.3,UCCSD,-0.2919906532210304,9.782859416995748e-07,True
H2,2.3,EfficientSU2,-0.2919902356998067,1.3958071654052162e-06,True
H2,2.4,Exact,-0.28065577747312287,0.0,True
H2,2.4,UCCSD,-0.28065468743205724,1.0900410656322634e-06,True
H2,2.4,EfficientSU2,-0.2806542596868322,1.517786290650136e-06,True
H2,2.5,Exact,-0.2701910707283008,0.0,True
H2,2.5,UCCSD,-0.27018987412263135,1.1966056694401317e-06,True
H2,2.5,EfficientSU2,-0.2701894381597276,1.6325685731621853e-06,True
