molecule,bond_length,method,energy_hartree,delta_hartree,chemical_accuracy
H2,0.5,Exact,-1.1884595209700355,0.0,True
H2,0.5,UCCSD,-1.1884594276780325,9.329200301166907e-08,True
H2,0.5,EfficientSU2,-1.1884594710771288,4.989290669499269e-08,True
H2,0.6,Exact,-1.0068357436586028,0.0,True
H2,0.6,UCCSD,-1.0068354565389137,2.871196891351957e-07,True
H2,0.6,EfficientSU2,-1.006835419948622,3.237099808206523e-07,True
H2,0.7,Exact,-0.874727293108993,0.0,True
H2,0.7,UCCSD,-0.8747267072552697,5.858537233116579e-07,True
H2,0.7,EfficientSU2,-0.8747270819122733,2.11196719668294e-07,True
H2,0.8,Exact,-0.7741471707043219,0.0,True
H2,0.8,UCCSD,-0.7741470897066605,8.099766146685283e-08,True
H2,0.8,EfficientSU2,-0.7741469836379951,1.870663268732642e-07,True
H2,0.9,Exact,-0.6949143008765722,0.0,True
H2,0.9,UCCSD,-0.6949138741989124,4.26677659870478e-07,True
H2,0.9,EfficientSU2,-0.6949138115193408,4.89357231403531e-07,True
H2,1.0,Exact,-0.6308237234452461,0.0,True
H2,1.0,UCCSD,-0.6308234676904791,2.5575476692019095e-07,True
H2,1.0,EfficientSU2,-0.6308235664337645,1.5701148159408262e-07,True
H2,1.1,Exact,-0.5778734426397802,0.0,True
H2,1.1,UCCSD,-0.5778730894969093,3.5314287094578845e-07,True
H2,1.1,EfficientSU2,-0.5778731140363751,3.2860340515306063e-07,True
H2,1.2,Exact,-0.5333639569472151,0.0,True
H2,1.2,UCCSD,-0.5333634132558707,5.436913443901403e-07,True
H2,1.2,EfficientSU2,-0.533363381660341,5.752868740271921e-07,True
H2,1.3,Exact,-0.49540682757943766,0.0,True
H2,1.3,UCCSD,-0.4954060490206599,7.7855877778088e-07,True
H2,1.3,EfficientSU2,-0.4954059743071495,8.532722881593457e-07,True
H2,1.4,Exact,-0.4626405202587633,0.0,True
H2,1.4,UCCSD,-0.4626402863595998,2.338991634820431e-07,True
H2,1.4,EfficientSU2,-0.4626402089821819,3.112765813995111e-07,True
H2,1.5,Exact,-0.4340581039832628,0.0,True
H2,1.5,UCCSD,-0.43405770497496415,3.9900829862382636e-07,True
H2,1.5,EfficientSU2,-0.43405764418757503,4.597956877461229e-07,True
H2,1.6,Exact,-0.40889853546689925,0.0,True
H2,1.6,UCCSD,-0.40889795850491895,5.769619803031034e-07,True
H2,1.6,EfficientSU2,-0.40889791147517185,6.239917273997975e-07,True
H2,1.7,Exact,-0.38657570412937636,0.0,True
H2,1.7,UCCSD,-0.3865749457227894,7.584065869759016e-07,True
H2,1.7,EfficientSU2,-0.3865749102088122,7.939205641793734e-07,True
H2,1.8,Exact,-0.366630753520135,0.0,True
H2,1.8,UCCSD,-0.36662981590972227,9.376104127545304e-07,True
H2,1.8,EfficientSU2,-0.3666297901137872,9.634063478092258e-07,True
H2,1.9,Exact,-0.3486992207596101,0.0,True
H2,1.9,UCCSD,-0.34869882900784704,3.917517630291911e-07,True
H2,1.9,EfficientSU2,-0.3486980920942669,1.1286653431863414e-06,True
H2,2.0,Exact,-0.3324878784647294,0.0,True
H2,2.0,UCCSD,-0.3324873871974029,4.912673264856338e-07,True
H2,2.0,EfficientSU2,-0.3324865910151116,1.2874496178039152e-06,True
H2,2.1,Exact,-0.31775808907250713,0.0,True
H2,2.1,UCCSD,-0.317757495472912,5.935995951444895e-07,True
H2,2.1,EfficientSU2,-0.31775746499911994,6.240733871898385e-07,True
H2,2.2,Exact,-0.30431362762434444,0.0,True
H2,2.2,UCCSD,-0.3043129313813877,6.962429567325401e-07,True
H2,2.2,EfficientSU2,-0.30431290093601215,7.26688332286507e-07,True
H2,2.3,Exact,-0.2919916315069719,0.0,True
H2,2.3,UCCSD,-0.29199083400984455,7.97497127336122e-07,True
H2,2.3,EfficientSU2,-0.29199080365374025,8.278532316330356e-07,True
H2,2.4,Exact,-0.2806557774731222,0.0,True
H2,2.4,UCCSD,-0.2806548812470865,8.962260357181506e-07,True
H2,2.4,EfficientSU2,-0.2806548510280874,9.26445034798995e-07,True
H2,2.5,Exact,-0.2701910707283005,0.0,True
H2,2.5,UCCSD,-0.27019007903720826,9.916910922447286e-07,True
H2,2.5,EfficientSU2,-0.27019004899286764,1.021735432871207e-06,True
