molecule,bond_length,method,energy_hartree,delta_hartree,chemical_accuracy
H2,0.5,Exact,-1.1884595209700324,0.0,True
H2,0.5,UCCSD,-1.1884595085136156,1.2456416786932323e-08,True
H2,0.5,EfficientSU2,-1.188459466775741,5.419429127684339e-08,True
H2,0.6,Exact,-1.0068357436586033,0.0,True
H2,0.6,UCCSD,-1.0068355275426624,2.1611594092085795e-07,True
H2,0.6,EfficientSU2,-1.006835444755435,2.989031682165688e-07,True
H2,0.7,Exact,-0.8747272931089928,0.0,True
H2,0.7,UCCSD,-0.8747272767825923,1.632640045379219e-08,True
H2,0.7,EfficientSU2,-0.8747268800918683,4.130171245009251e-07,True
H2,0.8,Exact,-0.7741471707043204,0.0,True
H2,0.8,UCCSD,-0.7741469446369538,2.2606736660435445e-07,True
H2,0.8,EfficientSU2,-0.7741465918373875,5.788669328321561e-07,True
H2,0.9,Exact,-0.6949143008765729,0.0,True
H2,0.9,UCCSD,-0.6949140767607577,2.2411581523940072e-07,True
H2,0.9,EfficientSU2,-0.694913877447814,4.234287589444108e-07,True
H2,1.0,Exact,-0.630823723445247,0.0,True
H2,1.0,UCCSD,-0.6308232199161525,5.035290944199744e-07,True
H2,1.0,EfficientSU2,-0.630823442533271,2.8091197590285333e-07,True
H2,1.1,Exact,-0.5778734426397796,0.0,True
H2,1.1,UCCSD,-0.5778733498280733,9.281170632036151e-08,True
H2,1.1,EfficientSU2,-0.5778729745563753,4.680834042591897e-07,True
H2,1.2,Exact,-0.5333639569472142,0.0,True
H2,1.2,UCCSD,-0.5333636773250364,2.7962217774568643e-07,True
H2,1.2,EfficientSU2,-0.5333632315437878,7.254034263270981e-07,True
H2,1.3,Exact,-0.49540682757943666,0.0,True
H2,1.3,UCCSD,-0.49540631419293957,5.133864970918722e-07,True
H2,1.3,EfficientSU2,-0.4954058169933093,1.0105861273368433e-06,True
H2,1.4,Exact,-0.4626405202587634,0.0,True
H2,1.4,UCCSD,-0.4626397545480852,7.657106781966405e-07,True
H2,1.4,EfficientSU2,-0.4626399917646628,5.28494100593413e-07,True
H2,1.5,Exact,-0.43405810398326256,0.0,True
H2,1.5,UCCSD,-0.4340578161275322,2.8785573036316237e-07,True
H2,1.5,EfficientSU2,-0.43405735555739305,7.484258695011903e-07,True
H2,1.6,Exact,-0.408898535466899,0.0,True
H2,1.6,UCCSD,-0.40889813014067977,4.053262192549312e-07,True
H2,1.6,EfficientSU2,-0.4088975660590992,9.694077998112505e-07,True
H2,1.7,Exact,-0.38657570412937636,0.0,True
H2,1.7,UCCSD,-0.386575166505426,5.376239503585012e-07,True
H2,1.7,EfficientSU2,-0.38657451937106635,1.1847583100133008e-06,True
H2,1.8,Exact,-0.36663075352013513,0.0,True
H2,1.8,UCCSD,-0.36663007686966503,6.766504700994602e-07,True
H2,1.8,EfficientSU2,-0.36662936279483554,1.3907252995881692e-06,True
H2,1.9,Exact,-0.3486992207596094,0.0,True
H2,1.9,UCCSD,-0.3486984035909339,8.171686755042984e-07,True
H2,1.9,EfficientSU2,-0.348697635405037,1.5853545723976126e-06,True
H2,2.0,Exact,-0.3324878784647288,0.0,True
H2,2.0,UCCSD,-0.3324869226483932,9.55816335634907e-07,True
H2,2.0,EfficientSU2,-0.3324861106659046,1.7677988242148501e-06,True
H2,2.1,Exact,-0.3177580890725067,0.0,True
H2,2.1,UCCSD,-0.31775699859913686,1.0904733698247071e-06,True
H2,2.1,EfficientSU2,-0.3177561511835444,1.9378889623000717e-06,True
H2,2.2,Exact,-0.304313627624344,0.0,True
H2,2.2,UCCSD,-0.30431240777521495,1.2198491290416058e-06,True
H2,2.2,EfficientSU2,-0.3043115317593569,2.095864987117224e-06,True
H2,2.3,Exact,-0.29199163150697144,0.0,True
H2,2.3,UCCSD,-0.2919902882976995,1.3432092719201094e-06,True
H2,2.3,EfficientSU2,-0.2919893893013033,2.2422056681348224e-06,True
H2,2.4,Exact,-0.2806557774731232,0.0,True
H2,2.4,UCCSD,-0.28065431728029544,1.460192827762441e-06,True
H2,2.4,EfficientSU2,-0.28065428901318523,1.4884599379705321e-06,True
H2,2.5,Exact,-0.27019107072830106,0.0,True
H2,2.5,UCCSD,-0.27018950003988307,1.5706884179955694e-06,True
H2,2.5,EfficientSU2,-0.2701894680773154,1.6026509856437166e-06,True
