molecule,bond_length,method,energy_hartree,delta_hartree,chemical_accuracy
H2,0.5,Exact,-1.1884595209700337,0.0,True
H2,0.5,UCCSD,-1.188459502864994,1.8105039689686464e-08,True
H2,0.5,EfficientSU2,-1.1884594681232867,5.284674697847436e-08,True
H2,0.6,Exact,-1.0068357436586035,0.0,True
H2,0.6,UCCSD,-1.006835738865951,4.792652497087602e-09,True
H2,0.6,EfficientSU2,-1.0068356159023197,1.2775628377426074e-07,True
H2,0.7,Exact,-0.8747272931089928,0.0,True
H2,0.7,UCCSD,-0.8747272892738357,3.8351570808004e-09,True
H2,0.7,EfficientSU2,-0.874727291694196,1.4147967242195136e-09,True
H2,0.8,Exact,-0.7741471707043204,0.0,True
H2,0.8,UCCSD,-0.7741471702447835,4.5953685301469704e-10,True
H2,0.8,EfficientSU2,-0.7741471309126646,3.9791655748189214e-08,True
H2,0.9,Exact,-0.6949143008765731,0.0,True
H2,0.9,UCCSD,-0.6949140589908284,2.418857447672451e-07,True
H2,0.9,EfficientSU2,-0.6949141885226541,1.123539190572842e-07,True
H2,1.0,Exact,-0.6308237234452478,0.0,True
H2,1.0,UCCSD,-0.6308237203373348,3.1079130380362585e-09,True
H2,1.0,EfficientSU2,-0.6308237224602944,9.849534521322312e-10,True
H2,1.1,Exact,-0.5778734426397798,0.0,True
H2,1.1,UCCSD,-0.577873414162875,2.8476904834207062e-08,True
H2,1.1,EfficientSU2,-0.5778734330846367,9.555143121176002e-09,True
H2,1.2,Exact,-0.5333639569472137,0.0,True
H2,1.2,UCCSD,-0.5333639299100867,2.7037126981710458e-08,True
H2,1.2,EfficientSU2,-0.5333639473088169,9.6383968584135e-09,True
H2,1.3,Exact,-0.49540682757943744,0.0,True
H2,1.3,UCCSD,-0.49540634545665885,4.821227785889448e-07,True
H2,1.3,EfficientSU2,-0.49540663663439755,1.9094503989069977e-07,True
H2,1.4,Exact,-0.46264052025876473,0.0,True
H2,1.4,UCCSD,-0.4626405147249984,5.53376633405378e-09,True
H2,1.4,EfficientSU2,-0.4626404418717847,7.838698001805255e-08,True
H2,1.5,Exact,-0.4340581039832628,0.0,True
H2,1.5,UCCSD,-0.4340580996387529,4.344509862974633e-09,True
H2,1.5,EfficientSU2,-0.43405810166882935,2.3144334226898877e-09,True
H2,1.6,Exact,-0.40889853546689947,0.0,True
H2,1.6,UCCSD,-0.40889841037269004,1.2509420943551675e-07,True
H2,1.6,EfficientSU2,-0.4088985276207455,7.846153948776191e-09,True
H2,1.7,Exact,-0.38657570412937625,0.0,True
H2,1.7,UCCSD,-0.3865756753033507,2.882602556653069e-08,True
H2,1.7,EfficientSU2,-0.3865756861101389,1.8019237324473636e-08,True
H2,1.8,Exact,-0.36663075352013347,0.0,True
H2,1.8,UCCSD,-0.36663074851507577,5.0050577016236275e-09,True
H2,1.8,EfficientSU2,-0.36663075062358924,2.8965442266937202e-09,True
H2,1.9,Exact,-0.3486992207596094,0.0,True
H2,1.9,UCCSD,-0.3486991956468772,2.511273222705057e-08,True
H2,1.9,EfficientSU2,-0.3486991525147752,6.824483422818162e-08,True
H2,2.0,Exact,-0.33248787846472916,0.0,True
H2,2.0,UCCSD,-0.332487481609409,3.968553201616487e-07,True
H2,2.0,EfficientSU2,-0.3324874440563004,4.344084287843941e-07,True
H2,2.1,Exact,-0.3177580890725067,0.0,True
H2,2.1,UCCSD,-0.3177580873743191,1.6981875905486277e-09,True
H2,2.1,EfficientSU2,-0.31775802240336226,6.666914442732264e-08,True
H2,2.2,Exact,-0.3043136276243432,0.0,True
H2,2.2,UCCSD,-0.3043131814174862,4.462068570187938e-07,True
H2,2.2,EfficientSU2,-0.3043135788608623,4.876348091986671e-08,True
H2,2.3,Exact,-0.2919916315069719,0.0,True
H2,2.3,UCCSD,-0.29199149100590843,1.4050106345031566e-07,True
H2,2.3,EfficientSU2,-0.2919910758957039,5.556112679938607e-07,True
H2,2.4,Exact,-0.2806557774731223,0.0,True
H2,2.4,UCCSD,-0.28065575532442866,2.2148693656909302e-08,True
H2,2.4,EfficientSU2,-0.2806553789928685,3.9848025379374263e-07,True
H2,2.5,Exact,-0.2701910707283007,0.0,True
H2,2.5,UCCSD,-0.27019067820254433,3.925257563430762e-07,True
H2,2.5,EfficientSU2,-0.27019106968192974,1.0463709343433436e-09,True
