molecule,bond_length,method,energy_hartree,delta_hartree,chemical_accuracy
H2,0.5,Exact,-1.1884595209700355,0.0,True
H2,0.5,UCCSD,-1.1884595122613963,8.708639143151231e-09,True
H2,0.5,EfficientSU2,-1.1884593923490696,1.286209658779569e-07,True
H2,0.6,Exact,-1.0068357436586028,0.0,True
H2,0.6,UCCSD,-1.006835719560958,2.4097644768517057e-08,True
H2,0.6,EfficientSU2,-1.0068354085057076,3.3515289521446334e-07,True
H2,0.7,Exact,-0.8747272931089934,0.0,True
H2,0.7,UCCSD,-0.8747272420917628,5.101723066225361e-08,True
H2,0.7,EfficientSU2,-0.8747272731261105,1.998288290394612e-08,True
H2,0.8,Exact,-0.7741471707043217,0.0,True
H2,0.8,UCCSD,-0.7741471672881843,3.416137372980188e-09,True
H2,0.8,EfficientSU2,-0.7741471588542901,1.1850031622628876e-08,True
H2,0.9,Exact,-0.6949143008765722,0.0,True
H2,0.9,UCCSD,-0.6949142944153185,6.4612537542529935e-09,True
H2,0.9,EfficientSU2,-0.6949142947676518,6.1089204805853115e-09,True
H2,1.0,Exact,-0.6308237234452463,0.0,True
H2,1.0,UCCSD,-0.6308235700466462,1.5339860004459638e-07,True
H2,1.0,EfficientSU2,-0.6308236381680092,8.52772370496524e-08,True
H2,1.1,Exact,-0.5778734426397807,0.0,True
H2,1.1,UCCSD,-0.5778734240303742,1.8609406460257105e-08,True
H2,1.1,EfficientSU2,-0.577873200160578,2.4247920271669443e-07,True
H2,1.2,Exact,-0.5333639569472142,0.0,True
H2,1.2,UCCSD,-0.5333638961227181,6.082449610644858e-08,True
H2,1.2,EfficientSU2,-0.5333639565606594,3.865547881787279e-10,True
H2,1.3,Exact,-0.495406827579438,0.0,True
H2,1.3,UCCSD,-0.49540668510853325,1.4247090474039936e-07,True
H2,1.3,EfficientSU2,-0.49540679476077754,3.2818660455902204e-08,True
H2,1.4,Exact,-0.46264052025876384,0.0,True
H2,1.4,UCCSD,-0.4626404796359595,4.06228043425827e-08,True
H2,1.4,EfficientSU2,-0.4626404711085171,4.915024676144242e-08,True
H2,1.5,Exact,-0.43405810398326133,0.0,True
H2,1.5,UCCSD,-0.43405794218584276,1.6179741857413887e-07,True
H2,1.5,EfficientSU2,-0.4340579162634263,1.8771983500975864e-07,True
H2,1.6,Exact,-0.4088985354668988,0.0,True
H2,1.6,UCCSD,-0.40889853328043246,2.1864663413140306e-09,True
H2,1.6,EfficientSU2,-0.4088985009605888,3.4506310031545695e-08,True
H2,1.7,Exact,-0.38657570412937736,0.0,True
H2,1.7,UCCSD,-0.38657536370314793,3.4042622942820344e-07,True
H2,1.7,EfficientSU2,-0.3865756950017205,9.127656852569999e-09,True
H2,1.8,Exact,-0.366630753520135,0.0,True
H2,1.8,UCCSD,-0.366630612906577,1.4061355801953113e-07,True
H2,1.8,EfficientSU2,-0.36663040660784224,3.469122927812762e-07,True
H2,1.9,Exact,-0.3486992207596092,0.0,True
H2,1.9,UCCSD,-0.34869889659958936,3.241600198267136e-07,True
H2,1.9,EfficientSU2,-0.3486990751105949,1.456490142937028e-07,True
H2,2.0,Exact,-0.3324878784647287,0.0,True
H2,2.0,UCCSD,-0.33248777121021245,1.0725451626836247e-07,True
H2,2.0,EfficientSU2,-0.33248787161339144,6.85133727529319e-09,True
H2,2.1,Exact,-0.31775808907250713,0.0,True
H2,2.1,UCCSD,-0.31775805621927933,3.285322780488542e-08,True
H2,2.1,EfficientSU2,-0.31775783419058157,2.548819255654422e-07,True
H2,2.2,Exact,-0.30431362762434455,0.0,True
H2,2.2,UCCSD,-0.30431343833812385,1.8928622069758205e-07,True
H2,2.2,EfficientSU2,-0.304313618122825,9.501519571131212e-09,True
H2,2.3,Exact,-0.291991631506972,0.0,True
H2,2.3,UCCSD,-0.2919915170776431,1.1442932890126656e-07,True
H2,2.3,EfficientSU2,-0.2919916231234954,8.383476579609805e-09,True
H2,2.4,Exact,-0.28065577747312254,0.0,True
H2,2.4,UCCSD,-0.2806557164752007,6.099792182467922e-08,True
H2,2.4,EfficientSU2,-0.2806556092293867,1.6824373583190777e-07,True
H2,2.5,Exact,-0.27019107072830106,0.0,True
H2,2.5,UCCSD,-0.27019102999164896,4.073665210713173e-08,True
H2,2.5,EfficientSU2,-0.2701909944164999,7.631180115597047e-08,True
