episode,reward,success,runtime_sec,grad_norm
1,-0.07000000000000003,0,0.002932499977760017,0.30210275437947975
2,-0.6200000000000001,0,0.002363300009164959,0.731348355884668
3,1.03,1,0.0024142999900504947,1.6170186961507667
4,0.02999999999999997,0,0.002550699980929494,0.25754949705877606
5,0.12999999999999998,0,0.0026812999858520925,0.1997096562721937
6,0.23,0,0.0022724999580532312,0.2872762115855856
7,1.23,1,0.0031095999875105917,3.1364175973277457
8,0.029999999999999975,0,0.002468499995302409,0.33291288894598314
9,1.3,1,0.002229299978353083,2.0473101886008838
10,-0.37000000000000005,0,0.0019527999684214592,0.4442144817247071
11,0.12999999999999998,0,0.0016060000052675605,0.704301590680901
12,1.27,1,0.001075299980584532,1.4474675649823805
13,1.23,1,0.0014173000236041844,2.036128097788892
14,0.22999999999999998,0,0.0016904000076465309,0.25015335178677106
15,-0.8700000000000001,0,0.0014557999675162137,1.1192592487600768
16,-0.8200000000000001,0,0.0013007999514229596,2.0131339628851794
17,1.27,1,0.000893999997060746,0.7947128506682488
18,1.27,1,0.0008690999820828438,0.6024427232429397
19,0.23,0,0.0014830000000074506,0.21200378292065047
20,1.03,1,0.001395900035277009,0.7835253756081264
