episode,reward,success,runtime_sec,grad_norm
1,0.13,0,0.1344886000151746,0.06160939259841664
2,0.23,0,0.3772254000068642,0.06160939259841664
3,1.3,1,0.18235920002916828,0.06472496086999721
4,0.02999999999999997,0,0.20194410003023222,0.06472496086999721
5,1.27,1,0.0944199999794364,0.4251102437188812
6,-0.17000000000000004,0,0.18269950000103563,0.4251102437188812
7,-0.07000000000000003,0,0.12364700000034645,0.25858164974357895
8,1.27,1,0.14794930000789464,0.25858164974357895
9,1.23,1,0.1254075999604538,0.3462138788185667
10,1.03,1,0.18936359998770058,0.3462138788185667
11,1.27,1,0.08558559999801219,0.25628566534833486
12,0.23,0,0.17700429999968037,0.25628566534833486
13,1.23,1,0.1259184000082314,0.3020957186313572
14,1.23,1,0.17848140001296997,0.3020957186313572
15,0.12999999999999998,0,0.12198209995403886,0.4136731818117067
16,1.3,1,0.1666891000350006,0.4136731818117067
17,1.2,1,0.10747659998014569,0.7092719418466247
18,0.12999999999999998,0,0.19914459995925426,0.7092719418466247
19,0.12999999999999998,0,0.21450340002775192,1.2563996818872658
20,1.27,1,0.1472508999868296,1.2563996818872658
