episode,reward,success,runtime_sec,grad_norm
1,0.12999999999999998,0,0.32920760003617033,0.042016805598151956
2,0.13,0,0.32710659998701885,0.042016805598151956
3,1.3,1,0.4251990999910049,0.11410356616819364
4,0.12999999999999998,0,0.3864072000142187,0.11410356616819364
5,1.2,1,0.31226799997966737,0.198463002289791
6,0.12999999999999998,0,0.3369440999813378,0.198463002289791
7,0.12999999999999998,0,0.20667729998240247,0.22866521609987278
8,1.27,1,0.26754729996901006,0.22866521609987278
9,1.23,1,0.20901280001271516,0.07416317175179256
10,0.12999999999999998,0,0.3388476999825798,0.07416317175179256
11,1.27,1,0.1545613000052981,0.3333995541666623
12,0.12999999999999998,0,0.31706269999267533,0.3333995541666623
13,0.12999999999999998,0,0.1926027000299655,0.38850182457507676
14,1.03,1,0.29885630001081154,0.38850182457507676
15,0.13,0,0.20426299999235198,0.26820042840302244
16,-0.07000000000000003,0,0.319753399991896,0.26820042840302244
17,0.23,0,0.20469330000923946,0.19386137131028464
18,0.12999999999999998,0,0.3330530999810435,0.19386137131028464
19,1.23,1,0.19909770000958815,0.07273379094094537
20,0.12999999999999998,0,0.34508009999990463,0.07273379094094537
