episode,reward,success,runtime_sec,grad_norm
1,0.12999999999999998,0,0.3503587000304833,0.042016805598151956
2,0.13,0,0.3764882999821566,0.042016805598151956
3,1.3,1,0.16543980001006275,0.12782523854575592
4,0.12999999999999998,0,0.4685777999693528,0.12782523854575592
5,1.2,1,0.2507421000045724,0.19157905107270654
6,0.12999999999999998,0,0.3471160000190139,0.19157905107270654
7,0.12999999999999998,0,0.21425409999210387,0.23119667384862025
8,1.27,1,0.2650226000114344,0.23119667384862025
9,1.23,1,0.292572200007271,0.07517663384389195
10,0.12999999999999998,0,0.34877960005542263,0.07517663384389195
11,1.27,1,0.1484364999923855,0.3311234540087528
12,0.12999999999999998,0,0.33177340001566336,0.3311234540087528
13,0.12999999999999998,0,0.3408346000360325,0.3857059424484663
14,1.03,1,0.33971059997566044,0.3857059424484663
15,0.13,0,0.22193429997423664,0.2665676992735631
16,-0.07000000000000003,0,0.34620629996061325,0.2665676992735631
17,0.23,0,0.21197960001882166,0.19579545261404363
18,0.12999999999999998,0,0.3563888000207953,0.19579545261404363
19,1.23,1,0.20709869998972863,0.07476394374401507
20,0.12999999999999998,0,0.34083259996259585,0.07476394374401507
