episode,reward,success,runtime_sec,grad_norm
1,0.12999999999999998,0,0.8291038000024855,0.0521447572841487
2,0.13,0,1.1532219999935478,0.0521447572841487
3,1.3,1,0.5468052999931388,0.12223257785311437
4,0.12999999999999998,0,1.0709180000121705,0.12223257785311437
5,1.2,1,0.5289780999883078,0.34894505743008064
6,0.12999999999999998,0,0.9282147999620065,0.34894505743008064
7,0.12999999999999998,0,0.6075043000164442,0.24317430024594325
8,1.27,1,0.801562600012403,0.24317430024594325
9,1.23,1,0.6978467999724671,0.12227411057909944
10,0.12999999999999998,0,1.032275200006552,0.12227411057909944
11,1.27,1,0.4320198000059463,0.3804065289694351
12,0.12999999999999998,0,0.9496032999595627,0.3804065289694351
13,0.02999999999999997,0,0.6102766999974847,0.5290014695727062
14,1.03,1,0.9513833000091836,0.5290014695727062
15,0.13,0,0.6070667000021785,0.2915877462434502
16,-0.07000000000000003,0,1.0499060999718495,0.2915877462434502
17,0.22999999999999998,0,0.6144909000140615,0.2765124295600601
18,1.23,1,1.002641799976118,0.2765124295600601
19,1.23,1,0.650810899969656,0.14027291083721927
20,0.12999999999999998,0,1.104109600011725,0.14027291083721927
