episode,reward,success,runtime_sec,grad_norm
1,0.19,0,0.18352520000189543,0.5784257744167771
2,1.03,1,0.18256310001015663,0.5784257744167771
3,1.3,1,0.11997850000625476,0.665631426117522
4,0.99,1,0.2689859999809414,0.665631426117522
5,1.27,1,0.09720869996817783,0.2975779506018537
6,0.19,0,0.26105670002289116,0.2975779506018537
7,1.27,1,0.08627240004716441,0.388114722572019
8,1.03,1,0.17501610005274415,0.388114722572019
9,0.99,1,0.1613214000244625,0.32333550865688127
10,1.27,1,0.22782510000979528,0.32333550865688127
11,1.27,1,0.10242720000678673,0.25436070707812974
12,1.23,1,0.2247697999700904,0.25436070707812974
13,1.3,1,0.10768249997636303,0.10055982732761021
14,0.76,1,0.20663410000270233,0.10055982732761021
15,1.3,1,0.1047837000223808,0.11378223079260527
16,1.23,1,0.16995309997582808,0.11378223079260527
17,1.19,1,0.16314610000699759,0.49965692274145845
18,1.27,1,0.1542040000203997,0.49965692274145845
19,1.3,1,0.10795869998401031,10.11416950387007
20,-0.11000000000000004,0,0.2229079999960959,10.11416950387007
