family,method,mean_ratio,std_ratio,sem_ratio,ci_lower,ci_upper,mean_cut_value,mean_runtime_sec,mean_n_objective_evaluations,n_instances,budget_reference
communication_mesh_8_3,hill_climb_budget_matched,0.9962296542830175,0.007480905199913641,0.0028275163915173467,0.9900435758735038,1.0,4.984305587216684,0.0005321843283517021,40.0,7,qaoa_objective_evaluations
communication_mesh_8_3,qaoa_tuned,0.7828074848636701,0.08828694272718653,0.03336932778147688,0.7118332188073194,0.843752617864341,3.914412592005564,0.976395675114223,40.0,7,qaoa_objective_evaluations
communication_mesh_8_3,random_budget_matched,0.9383618489208226,0.07991956674007683,0.030206756926038903,0.8749432196788114,0.9851954485248294,4.679804593892847,0.0012144361223493303,40.0,7,qaoa_objective_evaluations
d_regular_8_3,hill_climb_budget_matched,1.0,0.0,0.0,1.0,1.0,10.0,0.00044529778616768975,40.0,7,qaoa_objective_evaluations
d_regular_8_3,qaoa_tuned,0.8631698875699598,0.040125918864376754,0.015166171777585169,0.8317785713464766,0.892287440404489,8.631698875699596,0.8099502835954938,40.0,7,qaoa_objective_evaluations
d_regular_8_3,random_budget_matched,0.9285714285714287,0.04517539514526255,0.01707469441906276,0.9000000000000001,0.9571428571428573,9.285714285714286,0.001112358910696847,40.0,7,qaoa_objective_evaluations
erdos_renyi_8_0.5,hill_climb_budget_matched,1.0,0.0,0.0,1.0,1.0,10.142857142857142,0.0004888943263462611,40.0,7,qaoa_objective_evaluations
erdos_renyi_8_0.5,qaoa_tuned,0.8340534437329102,0.042982763525185284,0.016245957564276887,0.8004748299108063,0.8649024458637549,8.432988782976471,0.8698617730821881,40.0,7,qaoa_objective_evaluations
erdos_renyi_8_0.5,random_budget_matched,0.9581668331668333,0.05008068581540618,0.018928720022160676,0.9204514235764236,1.0,9.714285714285714,0.00117250851222447,40.0,7,qaoa_objective_evaluations
