episode,reward,success,runtime_sec,grad_norm
1,1.23,1,0.14200550003442913,1.036909506794131
2,1.26,1,0.17156619997695088,1.036909506794131
3,1.26,1,0.17862289998447523,1.036909506794131
4,1.26,1,0.31882570002926514,1.036909506794131
5,1.27,1,0.11322140000993386,0.3573916481104686
6,1.27,1,0.14537189999828115,0.3573916481104686
7,0.08999999999999997,0,0.29961249994812533,0.3573916481104686
8,1.23,1,0.2931259999750182,0.3573916481104686
9,1.23,1,0.16741749999346212,0.300170786500825
10,1.09,1,0.1945049000205472,0.300170786500825
11,1.3,1,0.12088619999121875,0.300170786500825
12,1.3,1,0.2472254000022076,0.300170786500825
13,0.19,0,0.1958528999821283,0.349715554896725
14,1.2,1,0.1359697000007145,0.349715554896725
15,1.27,1,0.09952419996261597,0.349715554896725
16,1.03,1,0.36676010000519454,0.349715554896725
17,1.2,1,0.14219250000314787,0.17109084208817368
18,1.3,1,0.12570360000245273,0.17109084208817368
19,1.3,1,0.13221020001219586,0.17109084208817368
20,1.27,1,0.22825729998294264,0.17109084208817368
21,1.26,1,0.17402639996726066,0.30350757016392993
22,1.03,1,0.14241000002948567,0.30350757016392993
23,0.19,0,0.1863221999956295,0.30350757016392993
24,1.19,1,0.30687199998646975,0.30350757016392993
25,1.3,1,0.12530160002643242,0.33626809978431993
26,-0.010000000000000009,0,0.2696077000000514,0.33626809978431993
27,1.3,1,0.13272920000599697,0.33626809978431993
28,1.3,1,0.31625550001626834,0.33626809978431993
29,1.23,1,0.17487519996939227,0.08626658584631565
30,1.27,1,0.11522099998546764,0.08626658584631565
31,1.19,1,0.23528550000628456,0.08626658584631565
32,1.27,1,0.3084010999882594,0.08626658584631565
33,1.27,1,0.12004429998341948,0.05863611510799451
34,1.27,1,0.11396369995782152,0.05863611510799451
35,1.26,1,0.19693650002591312,0.05863611510799451
36,1.19,1,0.47401190001983196,0.05863611510799451
37,0.19,0,0.24893219996010885,0.2983500799145835
38,1.27,1,0.12152230000356212,0.2983500799145835
39,1.23,1,0.2374965999624692,0.2983500799145835
40,1.23,1,0.3590982999885455,0.2983500799145835
