episode,reward,success,runtime_sec,grad_norm
1,0.09,0,1.486735500046052,0.2960378230560659
2,1.26,1,1.2667316000442952,0.2960378230560659
3,-0.010000000000000037,0,1.3145238000433892,0.2960378230560659
4,1.3,1,1.6755174999707378,0.2960378230560659
5,-0.010000000000000037,0,1.3944561000098474,0.5234788146517189
6,1.16,1,1.223938499984797,0.5234788146517189
7,1.23,1,1.157803799957037,0.5234788146517189
8,0.08999999999999997,0,2.515954700007569,0.5234788146517189
9,1.27,1,0.7590945999836549,0.16021931217731228
10,0.19,0,1.3059868999989703,0.16021931217731228
11,1.3,1,0.8358558000181802,0.16021931217731228
12,1.27,1,1.899180600012187,0.16021931217731228
13,1.23,1,1.0040982000064105,0.28041984634803974
14,1.03,1,0.9986387999961153,0.28041984634803974
15,-0.31000000000000005,0,1.2867691999999806,0.28041984634803974
16,1.27,1,1.9151066000340506,0.28041984634803974
17,1.26,1,1.1645693999598734,0.22880681291803884
18,1.19,1,1.272854799986817,0.22880681291803884
19,1.23,1,0.9953283999930136,0.22880681291803884
20,1.19,1,2.692032899998594,0.22880681291803884
21,1.3,1,0.8356895999750122,0.08992320907526018
22,1.03,1,1.0573411000077613,0.08992320907526018
23,1.27,1,0.6788557999534532,0.08992320907526018
24,1.26,1,2.409855999983847,0.08992320907526018
25,1.3,1,0.8453368000336923,0.16446458609610118
26,1.2,1,0.8703892000485212,0.16446458609610118
27,1.27,1,0.7287813000148162,0.16446458609610118
28,-0.010000000000000009,0,2.530870100017637,0.16446458609610118
29,0.08999999999999997,0,1.3850501000415534,1.3081460323986442
30,1.09,1,1.4481588999624364,1.3081460323986442
31,0.08999999999999997,0,1.317047199991066,1.3081460323986442
32,0.19,0,2.1429887999547645,1.3081460323986442
33,1.19,1,1.2904821000411175,0.11703114918214037
34,1.3,1,0.8307309999945574,0.11703114918214037
35,0.99,1,1.278242600033991,0.11703114918214037
36,1.27,1,2.113199200015515,0.11703114918214037
37,1.16,1,1.15787499997532,0.10379281257819974
38,1.27,1,0.709187500004191,0.10379281257819974
39,1.26,1,1.1350504999863915,0.10379281257819974
40,1.23,1,2.23933999997098,0.10379281257819974
