episode,reward,success,runtime_sec,grad_norm
1,0.09,0,1.3359430999844335,0.07899282177537457
2,1.03,1,0.19849499996053055,0.07899282177537457
3,1.3,1,0.11130200000479817,0.07899282177537457
4,-0.31000000000000005,0,0.2615327999810688,0.07899282177537457
5,0.08999999999999997,0,0.17793299996992573,0.9625955230786075
6,1.19,1,0.1599786999868229,0.9625955230786075
7,1.23,1,0.12869640003191307,0.9625955230786075
8,1.19,1,0.30547000002115965,0.9625955230786075
9,1.27,1,0.08610899996710941,0.1879618313553411
10,0.19,0,0.16628710000077263,0.1879618313553411
11,1.3,1,0.10114500002237037,0.1879618313553411
12,1.27,1,0.19666059996234253,0.1879618313553411
13,1.27,1,0.08013620000565425,0.1495612166004656
14,0.99,1,0.15646520000882447,0.1495612166004656
15,-0.31000000000000005,0,0.15816159994574264,0.1495612166004656
16,1.27,1,0.19598359998781234,0.1495612166004656
17,1.26,1,0.14441100001567975,0.4039716788066886
18,1.19,1,0.17049459996633232,0.4039716788066886
19,1.23,1,0.12463249999564141,0.4039716788066886
20,1.19,1,0.2626133000012487,0.4039716788066886
21,1.3,1,0.09516500000609085,0.03846381068834134
22,1.03,1,0.11396889999741688,0.03846381068834134
23,1.27,1,0.07736920000752434,0.03846381068834134
24,1.26,1,0.25777019996894524,0.03846381068834134
25,1.3,1,0.09292379999533296,0.16446820660662892
26,1.27,1,0.0782242999994196,0.16446820660662892
27,1.03,1,0.11206509999465197,0.16446820660662892
28,0.08999999999999997,0,0.2372522999648936,0.16446820660662892
29,0.99,1,0.1482522999867797,0.4295803644206713
30,0.08999999999999997,0,0.1517506000236608,0.4295803644206713
31,1.19,1,0.1484101999667473,0.4295803644206713
32,0.99,1,0.22745110001415014,0.4295803644206713
33,1.27,1,0.08306340000126511,0.025910905562273902
34,1.3,1,0.09629120002500713,0.025910905562273902
35,1.23,1,0.11083560000406578,0.025910905562273902
36,1.23,1,0.21926159999566153,0.025910905562273902
37,1.27,1,0.07826080004451796,0.19671752232091572
38,1.03,1,0.1167962999898009,0.19671752232091572
39,-0.11000000000000004,0,0.150211300002411,0.19671752232091572
40,1.3,1,0.19674620003206655,0.19671752232091572
