episode,reward,success,runtime_sec,grad_norm
1,-0.11000000000000004,0,0.0018054000101983547,0.3249047994446323
2,-0.4100000000000001,0,0.0015822999994270504,0.41149680217796064
3,0.08999999999999997,0,0.0016100999782793224,0.3142257250842598
4,1.2,1,0.0009802000131458044,1.3340530946505145
5,1.19,1,0.0014802999794483185,2.1876130295241287
6,-0.31000000000000005,0,0.0014714999706484377,0.4444753104736243
7,-0.11000000000000004,0,0.0014619000139646232,0.44897251925769566
8,-0.4100000000000001,0,0.001553200010675937,0.45611484375523453
9,0.18999999999999997,0,0.0014685000060126185,0.16112624848874021
10,-0.21000000000000002,0,0.0014749999972991645,0.42448956039812946
11,-0.7100000000000002,0,0.001678900036495179,1.407296053258907
12,0.08999999999999997,0,0.0019319999846629798,0.35547623609712714
13,-0.16000000000000003,0,0.0017313000280410051,0.623344960566945
14,1.3,1,0.0011063999845646322,1.297887090667958
15,1.2,1,0.001090999983716756,1.2140018882246777
16,1.27,1,0.0009073999826796353,0.8833864961670773
17,-0.11000000000000004,0,0.0017963999998755753,0.8545886284396846
18,1.2,1,0.001049600017722696,0.9128755691366417
19,1.27,1,0.000908799993339926,0.976763179744864
20,1.27,1,0.000875400030054152,0.801030049317496
21,1.03,1,0.0013123999815434217,0.8320529725284014
22,-0.11000000000000004,0,0.0015938000287860632,0.6265815426473657
23,-0.21000000000000005,0,0.0016276999958790839,2.264306232508108
24,1.3,1,0.001052799983881414,0.5719314887965018
25,0.08999999999999997,0,0.0017452999600209296,0.6140651494665176
26,1.27,1,0.0009512000251561403,0.4164859127331898
27,1.27,1,0.0008917999803088605,0.35894655218583144
28,1.3,1,0.0010534999892115593,0.40305493083855465
29,1.19,1,0.0015557999722659588,0.8843626644353071
30,1.3,1,0.00101940002059564,0.30900324791137235
31,1.26,1,0.001456499972846359,0.6226316393947079
32,1.27,1,0.0008665000204928219,0.16460653998366206
33,0.08999999999999997,0,0.0016601000097580254,0.8183937931727473
34,1.27,1,0.0009494999540038407,0.17038162860807965
35,1.06,1,0.0015451000072062016,0.5305230715057393
36,1.27,1,0.0009883000166155398,0.13589923402241116
37,1.27,1,0.0009510999661870301,0.11794088335013345
38,1.3,1,0.0011327999527566135,0.15632429468815012
39,1.27,1,0.0009339000098407269,0.08630032426317254
40,1.23,1,0.0013150000013411045,0.17029162550820576
