molecule,bond_length,method,energy_hartree,delta_hartree,chemical_accuracy
H2,0.6,Exact,-1.0068357436586037,0.0,True
H2,0.6,UCCSD,nan,nan,False
H2,0.6,EfficientSU2,nan,nan,False
H2,0.9,Exact,-0.6949143008765718,0.0,True
H2,0.9,UCCSD,-0.6949039104612608,1.0390415311034573e-05,True
H2,0.9,EfficientSU2,-0.6949143002777173,5.988545215274144e-10,True
H2,1.2,Exact,-0.5333639569472145,0.0,True
H2,1.2,UCCSD,-0.5333639229202413,3.402697323906523e-08,True
H2,1.2,EfficientSU2,-0.5333639559463522,1.0008622819412949e-09,True
