episode,reward,success,runtime_sec,grad_norm
1,-1.12,0,0.0017043999978341162,1.9981322217381714
2,-0.07000000000000003,0,0.0015214000013656914,0.23530564676248383
3,-0.27,0,0.0017422999953851104,0.3188881548071445
4,0.02999999999999997,0,0.001727399998344481,0.1560728235033478
5,-0.32,0,0.0016394000267609954,0.43487060841779307
6,1.27,1,0.0010498000192455947,1.583538751312984
7,-0.07000000000000003,0,0.0018882000003941357,0.29177633092359434
8,-0.42000000000000004,0,0.0019048000103794038,0.8763467209679826
9,-0.17000000000000004,0,0.0017900000093504786,0.20823436559366426
10,-0.42000000000000004,0,0.0018701999797485769,0.8314928611757938
11,-0.37000000000000005,0,0.001561500015668571,0.5262942068871062
12,1.23,1,0.0014987000031396747,1.5393521009366384
13,0.12999999999999998,0,0.001228799985256046,0.14328371832735937
14,0.13,0,0.0012860999559052289,0.1557478344453309
15,-0.16999999999999998,0,0.0016308000194840133,0.1414616846367561
16,0.12999999999999998,0,0.00159730005543679,0.1309004021390828
17,-0.6200000000000001,0,0.0013792000245302916,0.8964239403218891
18,0.02999999999999997,0,0.0014075000071898103,0.18245217345828454
19,-0.07000000000000003,0,0.0017161000287160277,0.1628857045604692
20,0.13,0,0.0022923999931663275,0.1577122500531364
