episode,reward,success,runtime_sec,grad_norm
1,-0.9100000000000001,0,0.0026547000161372125,1.5632378673173073
2,1.23,1,0.0018008999759331346,1.5482200386426155
3,-0.11000000000000004,0,0.0018354000058025122,0.5083291520485893
4,1.03,1,0.001396200037561357,1.345921796260292
5,-0.11000000000000004,0,0.002430399996228516,0.3322058352351375
6,-0.01000000000000003,0,0.0016835000133141875,0.6079261025759338
7,0.08999999999999997,0,0.0016319999704137444,0.5725661898390529
8,-0.66,0,0.0020888999570161104,1.0676780912952668
9,-0.4100000000000001,0,0.002100100042298436,0.5832931236402035
10,-0.010000000000000037,0,0.0018436000100336969,0.22004942283767254
11,-0.11000000000000004,0,0.0021801000111736357,0.5998714698413532
12,0.99,1,0.0025320000131614506,1.319443738177508
13,0.19,0,0.0019299000268802047,0.3392540938328337
14,1.19,1,0.0025240000104531646,1.3390593934038406
15,0.99,1,0.00257789995521307,1.09746651072465
16,1.3,1,0.0015017000259831548,0.8116190688597182
17,1.27,1,0.0012803999707102776,0.5992924018535284
18,1.27,1,0.0012567999656312168,0.517255072366683
19,0.99,1,0.001968100026715547,0.7807751664254744
20,1.3,1,0.0011525999871082604,0.4942299087961448
